;PC Software:StarLab Version 2.10 Build 25
;Logged:22/09/2022 at 15:06:28
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:AUTO
;--------------------


;First Pulse Arrived : 22/09/2022 at 15:06:28.360000
  Timestamp   	  Channel A  	  Channel B  	
         0.000	  3.710e-003 	             	
         0.024	             	  4.740e-001 	
         0.064	  3.710e-003 	             	
         0.088	             	  4.740e-001 	
         0.128	  3.720e-003 	             	
         0.152	             	  4.740e-001 	
         0.192	  3.710e-003 	             	
         0.216	             	  4.730e-001 	
         0.256	  3.710e-003 	             	
         0.280	             	  4.730e-001 	
         0.320	  3.730e-003 	             	
         0.344	             	  4.730e-001 	
         0.384	  3.700e-003 	             	
         0.440	             	  4.730e-001 	
         0.448	  3.740e-003 	             	
         0.504	             	  4.740e-001 	
         0.544	  3.730e-003 	             	
         0.568	             	  4.740e-001 	
         0.608	  3.730e-003 	             	
         0.632	             	  4.740e-001 	
         0.672	  3.720e-003 	             	
         0.696	             	  4.740e-001 	
         0.736	  3.710e-003 	             	
         0.760	             	  4.740e-001 	
         0.800	  3.700e-003 	             	
         0.824	             	  4.740e-001 	
         0.864	  3.730e-003 	             	
         0.888	             	  4.740e-001 	
         0.928	  3.730e-003 	             	
         0.952	             	  4.740e-001 	
         0.992	  3.710e-003 	             	
         1.016	             	  4.740e-001 	
         1.056	  3.720e-003 	             	
         1.080	             	  4.740e-001 	
         1.120	  3.720e-003 	             	
         1.144	             	  4.740e-001 	
         1.184	  3.710e-003 	             	
         1.240	             	  4.730e-001 	
         1.248	  3.710e-003 	             	
         1.304	             	  4.730e-001 	
         1.344	  3.720e-003 	             	
         1.368	             	  4.730e-001 	
         1.408	  3.740e-003 	             	
         1.432	             	  4.730e-001 	
         1.472	  3.730e-003 	             	
         1.496	             	  4.730e-001 	
         1.536	  3.710e-003 	             	
         1.560	             	  4.730e-001 	
         1.600	  3.720e-003 	             	
         1.624	             	  4.740e-001 	
         1.664	  3.700e-003 	             	
         1.688	             	  4.740e-001 	
         1.728	  3.740e-003 	             	
         1.752	             	  4.740e-001 	
         1.792	  3.720e-003 	             	
         1.816	             	  4.740e-001 	
         1.856	  3.720e-003 	             	
         1.880	             	  4.740e-001 	
         1.920	  3.730e-003 	             	
         1.944	             	  4.740e-001 	
         1.984	  3.740e-003 	             	
         2.040	             	  4.740e-001 	
         2.048	  3.740e-003 	             	
         2.104	             	  4.740e-001 	
         2.144	  3.700e-003 	             	
         2.168	             	  4.740e-001 	
         2.208	  3.750e-003 	             	
         2.232	             	  4.740e-001 	
         2.272	  3.760e-003 	             	
