;PC Software:StarLab Version 2.10 Build 25
;Logged:22/09/2022 at 16:01:54
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:AUTO
;--------------------


;First Pulse Arrived : 22/09/2022 at 16:01:54.689000
  Timestamp   	  Channel A  	  Channel B  	
         0.000	             	  4.646e-001 	
         0.007	  1.015e-002 	             	
         0.064	             	  4.647e-001 	
         0.071	  1.015e-002 	             	
         0.128	             	  4.647e-001 	
         0.135	  1.017e-002 	             	
         0.192	             	  4.647e-001 	
         0.199	  1.014e-002 	             	
         0.263	  1.011e-002 	             	
         0.288	             	  4.647e-001 	
         0.327	  1.024e-002 	             	
         0.352	             	  4.647e-001 	
         0.391	  1.012e-002 	             	
         0.416	             	  4.647e-001 	
         0.455	  1.020e-002 	             	
         0.480	             	  4.647e-001 	
         0.519	  1.015e-002 	             	
         0.544	             	  4.646e-001 	
         0.608	             	  4.646e-001 	
         0.615	  1.014e-002 	             	
         0.671	             	  4.647e-001 	
         0.679	  1.021e-002 	             	
         0.736	             	  4.647e-001 	
         0.743	  1.023e-002 	             	
         0.800	             	  4.646e-001 	
         0.807	  1.023e-002 	             	
         0.864	             	  4.647e-001 	
         0.871	  1.016e-002 	             	
         0.928	             	  4.647e-001 	
         0.935	  1.022e-002 	             	
         0.992	             	  4.647e-001 	
         0.999	  1.020e-002 	             	
         1.063	  1.029e-002 	             	
         1.088	             	  4.646e-001 	
         1.127	  1.022e-002 	             	
         1.152	             	  4.646e-001 	
         1.191	  1.020e-002 	             	
         1.216	             	  4.646e-001 	
         1.255	  1.024e-002 	             	
         1.280	             	  4.647e-001 	
         1.319	  1.030e-002 	             	
         1.344	             	  4.646e-001 	
         1.408	             	  4.645e-001 	
         1.415	  1.032e-002 	             	
         1.472	             	  4.644e-001 	
         1.479	  1.013e-002 	             	
         1.535	             	  4.642e-001 	
         1.543	  1.025e-002 	             	
         1.600	             	  4.641e-001 	
         1.607	  1.018e-002 	             	
         1.664	             	  4.641e-001 	
         1.671	  1.020e-002 	             	
         1.728	             	  4.641e-001 	
         1.735	  1.025e-002 	             	
         1.791	             	  4.641e-001 	
         1.799	  1.023e-002 	             	
         1.863	  1.020e-002 	             	
         1.887	             	  4.641e-001 	
         1.927	  1.020e-002 	             	
         1.951	             	  4.641e-001 	
         1.991	  1.022e-002 	             	
         2.016	             	  4.640e-001 	
         2.055	  1.026e-002 	             	
         2.079	             	  4.640e-001 	
         2.119	  1.021e-002 	             	
         2.143	             	  4.640e-001 	
         2.207	             	  4.641e-001 	
         2.215	  1.026e-002 	             	
         2.271	             	  4.641e-001 	
         2.279	  1.020e-002 	             	
         2.335	             	  4.641e-001 	
         2.343	  1.015e-002 	             	
         2.399	             	  4.641e-001 	
         2.407	  1.018e-002 	             	
         2.463	             	  4.640e-001 	
         2.471	  1.024e-002 	             	
         2.527	             	  4.640e-001 	
         2.535	  1.020e-002 	             	
         2.591	             	  4.640e-001 	
         2.599	  1.023e-002 	             	
         2.663	  1.026e-002 	             	
         2.687	             	  4.639e-001 	
         2.727	  1.026e-002 	             	
         2.751	             	  4.639e-001 	
         2.791	  1.025e-002 	             	
         2.815	             	  4.639e-001 	
         2.855	  1.026e-002 	             	
         2.879	             	  4.640e-001 	
         2.919	  1.028e-002 	             	
         2.943	             	  4.640e-001 	
         2.983	  1.030e-002 	             	
         3.007	             	  4.640e-001 	
         3.071	             	  4.640e-001 	
         3.079	  1.014e-002 	             	
         3.135	             	  4.640e-001 	
         3.143	  1.023e-002 	             	
         3.199	             	  4.639e-001 	
         3.207	  1.019e-002 	             	
         3.264	             	  4.639e-001 	
         3.271	  1.019e-002 	             	
         3.327	             	  4.639e-001 	
         3.335	  1.011e-002 	             	
         3.391	             	  4.638e-001 	
         3.399	  1.023e-002 	             	
         3.463	  1.022e-002 	             	
         3.487	             	  4.637e-001 	
         3.527	  1.029e-002 	             	
         3.552	             	  4.637e-001 	
         3.592	  1.026e-002 	             	
         3.617	             	  4.636e-001 	
         3.656	  1.023e-002 	             	
         3.680	             	  4.636e-001 	
         3.720	  1.026e-002 	             	
         3.744	             	  4.636e-001 	
         3.784	  1.028e-002 	             	
         3.808	             	  4.636e-001 	
         3.872	             	  4.636e-001 	
         3.880	  1.024e-002 	             	
         3.936	             	  4.636e-001 	
         3.944	  1.025e-002 	             	
         4.000	             	  4.635e-001 	
         4.008	  1.035e-002 	             	
         4.064	             	  4.635e-001 	
         4.072	  1.036e-002 	             	
         4.128	             	  4.635e-001 	
         4.136	  1.031e-002 	             	
         4.192	             	  4.635e-001 	
         4.200	  1.041e-002 	             	
         4.264	  1.030e-002 	             	
         4.288	             	  4.635e-001 	
         4.328	  1.035e-002 	             	
         4.352	             	  4.635e-001 	
         4.392	  1.043e-002 	             	
         4.416	             	  4.636e-001 	
         4.456	  1.053e-002 	             	
         4.480	             	  4.637e-001 	
         4.520	  1.046e-002 	             	
         4.544	             	  4.638e-001 	
         4.584	  1.044e-002 	             	
         4.608	             	  4.639e-001 	
         4.672	             	  4.639e-001 	
         4.680	  1.039e-002 	             	
         4.736	             	  4.640e-001 	
         4.744	  1.033e-002 	             	
         4.800	             	  4.640e-001 	
         4.808	  1.032e-002 	             	
         4.864	             	  4.639e-001 	
         4.872	  1.039e-002 	             	
         4.928	             	  4.639e-001 	
         4.936	  1.037e-002 	             	
         4.992	             	  4.639e-001 	
         5.000	  1.035e-002 	             	
         5.056	             	  4.639e-001 	
         5.064	  1.033e-002 	             	
         5.128	  1.039e-002 	             	
         5.152	             	  4.639e-001 	
         5.192	  1.039e-002 	             	
         5.216	             	  4.639e-001 	
         5.256	  1.035e-002 	             	
         5.280	             	  4.639e-001 	
         5.320	  1.039e-002 	             	
         5.344	             	  4.639e-001 	
         5.384	  1.032e-002 	             	
         5.408	             	  4.639e-001 	
         5.472	             	  4.639e-001 	
         5.480	  1.042e-002 	             	
         5.536	             	  4.639e-001 	
         5.544	  1.039e-002 	             	
         5.600	             	  4.640e-001 	
         5.608	  1.033e-002 	             	
         5.664	             	  4.640e-001 	
         5.672	  1.033e-002 	             	
         5.728	             	  4.640e-001 	
         5.736	  1.038e-002 	             	
         5.792	             	  4.640e-001 	
         5.799	  1.043e-002 	             	
         5.856	             	  4.641e-001 	
         5.864	  1.038e-002 	             	
         5.927	  1.025e-002 	             	
         5.952	             	  4.642e-001 	
         5.992	  1.031e-002 	             	
         6.016	             	  4.642e-001 	
         6.056	  1.031e-002 	             	
         6.080	             	  4.642e-001 	
         6.119	  1.029e-002 	             	
         6.144	             	  4.642e-001 	
         6.184	  1.033e-002 	             	
         6.208	             	  4.642e-001 	
         6.272	             	  4.643e-001 	
         6.279	  1.031e-002 	             	
         6.336	             	  4.643e-001 	
         6.343	  1.028e-002 	             	
         6.400	             	  4.643e-001 	
         6.407	  1.036e-002 	             	
         6.464	             	  4.643e-001 	
         6.471	  1.027e-002 	             	
         6.528	             	  4.643e-001 	
         6.535	  1.032e-002 	             	
         6.592	             	  4.643e-001 	
         6.599	  1.035e-002 	             	
         6.656	             	  4.644e-001 	
         6.664	  1.031e-002 	             	
         6.727	  1.023e-002 	             	
         6.752	             	  4.645e-001 	
         6.791	  1.029e-002 	             	
         6.816	             	  4.646e-001 	
         6.855	  1.037e-002 	             	
         6.880	             	  4.647e-001 	
         6.919	  1.034e-002 	             	
         6.944	             	  4.648e-001 	
         6.983	  1.040e-002 	             	
         7.008	             	  4.648e-001 	
         7.072	             	  4.649e-001 	
         7.079	  1.036e-002 	             	
         7.136	             	  4.649e-001 	
         7.143	  1.037e-002 	             	
         7.200	             	  4.650e-001 	
         7.207	  1.037e-002 	             	
         7.264	             	  4.651e-001 	
         7.271	  1.031e-002 	             	
         7.328	             	  4.651e-001 	
         7.335	  1.017e-002 	             	
         7.392	             	  4.651e-001 	
         7.400	  1.018e-002 	             	
         7.456	             	  4.650e-001 	
         7.464	  1.028e-002 	             	
         7.527	  1.034e-002 	             	
         7.552	             	  4.649e-001 	
         7.591	  1.038e-002 	             	
         7.616	             	  4.649e-001 	
         7.655	  1.019e-002 	             	
         7.680	             	  4.649e-001 	
         7.719	  1.035e-002 	             	
         7.744	             	  4.650e-001 	
         7.783	  1.031e-002 	             	
         7.808	             	  4.651e-001 	
         7.872	             	  4.653e-001 	
         7.879	  1.028e-002 	             	
         7.936	             	  4.654e-001 	
         7.943	  1.036e-002 	             	
         8.000	             	  4.654e-001 	
         8.007	  1.031e-002 	             	
         8.064	             	  4.654e-001 	
         8.071	  1.027e-002 	             	
         8.128	             	  4.654e-001 	
         8.135	  1.030e-002 	             	
         8.192	             	  4.655e-001 	
         8.199	  1.027e-002 	             	
         8.256	             	  4.654e-001 	
         8.263	  1.027e-002 	             	
         8.327	  1.026e-002 	             	
         8.352	             	  4.654e-001 	
         8.391	  1.026e-002 	             	
         8.416	             	  4.653e-001 	
         8.455	  1.029e-002 	             	
         8.480	             	  4.653e-001 	
         8.519	  1.026e-002 	             	
         8.544	             	  4.652e-001 	
         8.583	  1.029e-002 	             	
         8.608	             	  4.651e-001 	
         8.672	             	  4.650e-001 	
         8.679	  1.030e-002 	             	
         8.736	             	  4.650e-001 	
         8.743	  1.029e-002 	             	
         8.800	             	  4.650e-001 	
         8.807	  1.028e-002 	             	
         8.864	             	  4.650e-001 	
         8.872	  1.025e-002 	             	
         8.928	             	  4.651e-001 	
         8.935	  1.030e-002 	             	
         8.992	             	  4.651e-001 	
         8.999	  1.039e-002 	             	
         9.056	             	  4.652e-001 	
         9.063	  1.031e-002 	             	
         9.127	  1.034e-002 	             	
         9.152	             	  4.652e-001 	
         9.191	  1.034e-002 	             	
         9.216	             	  4.652e-001 	
         9.255	  1.026e-002 	             	
         9.280	             	  4.652e-001 	
         9.319	  1.031e-002 	             	
         9.344	             	  4.652e-001 	
         9.383	  1.028e-002 	             	
         9.408	             	  4.652e-001 	
         9.472	             	  4.652e-001 	
         9.479	  1.029e-002 	             	
         9.536	             	  4.653e-001 	
         9.543	  1.030e-002 	             	
