;PC Software:StarLab Version 2.10 Build 25
;Logged:20/09/2022 at 15:38:39
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:AUTO
;--------------------


;First Pulse Arrived : 20/09/2022 at 15:38:39.672000
  Timestamp   	  Channel A  	  Channel B  	
         0.000	  5.480e-003 	             	
         0.035	             	  4.611e-001 	
         0.096	  5.510e-003 	             	
         0.099	             	  4.610e-001 	
         0.160	  5.480e-003 	             	
         0.195	             	  4.610e-001 	
         0.224	  5.490e-003 	             	
         0.259	             	  4.609e-001 	
         0.288	  5.520e-003 	             	
         0.323	             	  4.609e-001 	
         0.352	  5.520e-003 	             	
         0.387	             	  4.609e-001 	
         0.416	  5.520e-003 	             	
         0.451	             	  4.609e-001 	
         0.480	  5.530e-003 	             	
         0.515	             	  4.610e-001 	
         0.544	  5.500e-003 	             	
         0.579	             	  4.610e-001 	
         0.608	  5.530e-003 	             	
         0.643	             	  4.612e-001 	
         0.672	  5.500e-003 	             	
         0.707	             	  4.613e-001 	
         0.736	  5.490e-003 	             	
         0.771	             	  4.613e-001 	
         0.800	  5.490e-003 	             	
         0.835	             	  4.612e-001 	
         0.896	  5.500e-003 	             	
         0.899	             	  4.612e-001 	
         0.960	  5.540e-003 	             	
         0.995	             	  4.611e-001 	
         1.024	  5.520e-003 	             	
         1.059	             	  4.611e-001 	
         1.088	  5.480e-003 	             	
         1.123	             	  4.611e-001 	
         1.152	  5.530e-003 	             	
         1.187	             	  4.611e-001 	
         1.216	  5.540e-003 	             	
         1.251	             	  4.611e-001 	
         1.280	  5.540e-003 	             	
         1.315	             	  4.611e-001 	
         1.344	  5.520e-003 	             	
         1.379	             	  4.612e-001 	
         1.408	  5.520e-003 	             	
         1.443	             	  4.612e-001 	
         1.472	  5.470e-003 	             	
         1.507	             	  4.613e-001 	
         1.536	  5.550e-003 	             	
         1.571	             	  4.613e-001 	
         1.600	  5.530e-003 	             	
         1.635	             	  4.613e-001 	
         1.696	  5.510e-003 	             	
         1.699	             	  4.613e-001 	
         1.760	  5.470e-003 	             	
         1.763	             	  4.612e-001 	
         1.824	  5.560e-003 	             	
         1.859	             	  4.611e-001 	
         1.888	  5.530e-003 	             	
         1.923	             	  4.611e-001 	
         1.952	  5.510e-003 	             	
         1.987	             	  4.611e-001 	
         2.016	  5.530e-003 	             	
         2.051	             	  4.612e-001 	
         2.080	  5.520e-003 	             	
         2.115	             	  4.612e-001 	
         2.144	  5.560e-003 	             	
         2.179	             	  4.612e-001 	
         2.208	  5.530e-003 	             	
         2.243	             	  4.611e-001 	
         2.272	  5.520e-003 	             	
         2.307	             	  4.611e-001 	
         2.336	  5.510e-003 	             	
         2.371	             	  4.610e-001 	
         2.400	  5.520e-003 	             	
         2.435	             	  4.610e-001 	
         2.496	  5.500e-003 	             	
         2.499	             	  4.610e-001 	
         2.560	  5.520e-003 	             	
         2.563	             	  4.610e-001 	
         2.624	  5.530e-003 	             	
         2.659	             	  4.610e-001 	
         2.688	  5.510e-003 	             	
         2.723	             	  4.610e-001 	
         2.752	  5.540e-003 	             	
         2.787	             	  4.610e-001 	
         2.816	  5.530e-003 	             	
         2.851	             	  4.610e-001 	
         2.880	  5.540e-003 	             	
         2.915	             	  4.610e-001 	
         2.944	  5.510e-003 	             	
         2.979	             	  4.610e-001 	
         3.008	  5.520e-003 	             	
         3.043	             	  4.610e-001 	
         3.072	  5.510e-003 	             	
         3.107	             	  4.610e-001 	
         3.136	  5.540e-003 	             	
         3.171	             	  4.610e-001 	
         3.200	  5.500e-003 	             	
         3.235	             	  4.609e-001 	
         3.296	  5.520e-003 	             	
         3.299	             	  4.608e-001 	
         3.360	  5.520e-003 	             	
         3.363	             	  4.608e-001 	
         3.424	  5.510e-003 	             	
         3.459	             	  4.608e-001 	
         3.488	  5.550e-003 	             	
         3.523	             	  4.609e-001 	
         3.552	  5.510e-003 	             	
         3.587	             	  4.610e-001 	
