;PC Software:StarLab Version 2.10 Build 25
;Logged:19/09/2022 at 17:29:01
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:AUTO
;--------------------


;First Pulse Arrived : 19/09/2022 at 17:29:01.633000
  Timestamp   	  Channel A  	  Channel B  	
         0.000	             	  4.874e-001 	
         0.045	  7.100e-004 	             	
         0.064	             	  4.875e-001 	
         0.109	  7.100e-004 	             	
         0.160	             	  4.875e-001 	
         0.173	  7.100e-004 	             	
         0.224	             	  4.875e-001 	
         0.237	  7.100e-004 	             	
         0.287	             	  4.874e-001 	
         0.301	  7.100e-004 	             	
         0.352	             	  4.874e-001 	
         0.365	  7.100e-004 	             	
         0.416	             	  4.874e-001 	
         0.429	  7.100e-004 	             	
         0.479	             	  4.874e-001 	
         0.493	  7.100e-004 	             	
         0.544	             	  4.875e-001 	
         0.557	  7.100e-004 	             	
         0.607	             	  4.875e-001 	
         0.621	  7.100e-004 	             	
         0.672	             	  4.875e-001 	
         0.717	  7.100e-004 	             	
         0.735	             	  4.874e-001 	
         0.781	  7.100e-004 	             	
         0.800	             	  4.874e-001 	
         0.845	  7.100e-004 	             	
         0.864	             	  4.874e-001 	
         0.909	  7.100e-004 	             	
         0.959	             	  4.875e-001 	
         0.974	  7.100e-004 	             	
         1.024	             	  4.876e-001 	
         1.038	  7.100e-004 	             	
         1.088	             	  4.876e-001 	
         1.102	  7.100e-004 	             	
         1.152	             	  4.877e-001 	
         1.166	  7.100e-004 	             	
         1.216	             	  4.876e-001 	
         1.230	  7.000e-004 	             	
         1.280	             	  4.876e-001 	
         1.294	  7.100e-004 	             	
         1.344	             	  4.876e-001 	
         1.358	  7.000e-004 	             	
         1.408	             	  4.875e-001 	
         1.422	  7.100e-004 	             	
         1.472	             	  4.875e-001 	
         1.518	  7.100e-004 	             	
         1.536	             	  4.876e-001 	
         1.582	  7.100e-004 	             	
         1.600	             	  4.877e-001 	
         1.646	  7.100e-004 	             	
         1.664	             	  4.877e-001 	
         1.710	  7.100e-004 	             	
         1.760	             	  4.877e-001 	
         1.774	  7.100e-004 	             	
         1.824	             	  4.876e-001 	
         1.838	  7.000e-004 	             	
         1.888	             	  4.876e-001 	
         1.902	  7.100e-004 	             	
         1.952	             	  4.877e-001 	
         1.966	  7.200e-004 	             	
         2.016	             	  4.877e-001 	
         2.030	  7.100e-004 	             	
         2.080	             	  4.877e-001 	
         2.094	  7.100e-004 	             	
         2.144	             	  4.877e-001 	
         2.158	  7.100e-004 	             	
         2.208	             	  4.877e-001 	
         2.222	  7.100e-004 	             	
         2.272	             	  4.877e-001 	
         2.318	  7.100e-004 	             	
         2.336	             	  4.878e-001 	
         2.382	  7.100e-004 	             	
         2.400	             	  4.879e-001 	
         2.446	  7.100e-004 	             	
         2.464	             	  4.880e-001 	
         2.510	  7.000e-004 	             	
         2.528	             	  4.880e-001 	
         2.574	  7.100e-004 	             	
         2.624	             	  4.880e-001 	
         2.638	  7.100e-004 	             	
         2.688	             	  4.880e-001 	
         2.702	  7.100e-004 	             	
         2.752	             	  4.880e-001 	
         2.766	  7.000e-004 	             	
         2.816	             	  4.880e-001 	
         2.830	  7.100e-004 	             	
         2.880	             	  4.880e-001 	
         2.894	  7.100e-004 	             	
         2.944	             	  4.879e-001 	
         2.958	  7.100e-004 	             	
         3.008	             	  4.880e-001 	
         3.022	  7.300e-004 	             	
         3.072	             	  4.880e-001 	
         3.118	  7.000e-004 	             	
         3.136	             	  4.880e-001 	
         3.182	  7.200e-004 	             	
         3.200	             	  4.881e-001 	
         3.246	  7.100e-004 	             	
         3.264	             	  4.881e-001 	
         3.310	  7.200e-004 	             	
         3.328	             	  4.881e-001 	
         3.374	  7.200e-004 	             	
         3.424	             	  4.881e-001 	
         3.438	  7.200e-004 	             	
         3.488	             	  4.882e-001 	
         3.502	  7.200e-004 	             	
         3.552	             	  4.883e-001 	
         3.566	  7.100e-004 	             	
         3.616	             	  4.885e-001 	
         3.630	  7.200e-004 	             	
         3.680	             	  4.886e-001 	
         3.694	  7.200e-004 	             	
         3.744	             	  4.886e-001 	
         3.758	  7.000e-004 	             	
         3.808	             	  4.886e-001 	
         3.822	  7.000e-004 	             	
         3.872	             	  4.886e-001 	
         3.918	  7.100e-004 	             	
         3.936	             	  4.885e-001 	
         3.982	  6.900e-004 	             	
         4.000	             	  4.884e-001 	
         4.046	  7.100e-004 	             	
         4.064	             	  4.883e-001 	
         4.110	  6.900e-004 	             	
         4.128	             	  4.884e-001 	
         4.174	  6.900e-004 	             	
         4.224	             	  4.884e-001 	
         4.239	  6.800e-004 	             	
         4.288	             	  4.885e-001 	
         4.302	  6.800e-004 	             	
         4.352	             	  4.885e-001 	
         4.366	  6.900e-004 	             	
         4.416	             	  4.884e-001 	
         4.430	  6.900e-004 	             	
         4.480	             	  4.884e-001 	
         4.494	  6.900e-004 	             	
         4.544	             	  4.884e-001 	
         4.558	  7.000e-004 	             	
         4.608	             	  4.884e-001 	
         4.622	  7.100e-004 	             	
         4.672	             	  4.885e-001 	
         4.718	  7.100e-004 	             	
         4.736	             	  4.885e-001 	
         4.782	  7.000e-004 	             	
         4.800	             	  4.886e-001 	
         4.846	  7.000e-004 	             	
         4.864	             	  4.886e-001 	
         4.910	  7.000e-004 	             	
         4.928	             	  4.885e-001 	
         4.974	  7.000e-004 	             	
         5.024	             	  4.885e-001 	
         5.038	  7.000e-004 	             	
         5.088	             	  4.885e-001 	
         5.102	  7.100e-004 	             	
         5.152	             	  4.884e-001 	
         5.166	  7.000e-004 	             	
         5.216	             	  4.884e-001 	
         5.230	  7.100e-004 	             	
         5.280	             	  4.883e-001 	
         5.294	  7.100e-004 	             	
         5.344	             	  4.883e-001 	
         5.358	  7.000e-004 	             	
         5.408	             	  4.883e-001 	
         5.422	  7.100e-004 	             	
         5.472	             	  4.883e-001 	
         5.518	  7.200e-004 	             	
         5.536	             	  4.883e-001 	
         5.582	  7.200e-004 	             	
         5.600	             	  4.883e-001 	
         5.646	  7.200e-004 	             	
         5.664	             	  4.885e-001 	
         5.710	  7.100e-004 	             	
         5.728	             	  4.887e-001 	
         5.774	  7.100e-004 	             	
         5.824	             	  4.888e-001 	
         5.838	  7.000e-004 	             	
         5.888	             	  4.888e-001 	
         5.902	  7.000e-004 	             	
         5.952	             	  4.888e-001 	
         5.966	  7.100e-004 	             	
         6.016	             	  4.888e-001 	
         6.030	  7.100e-004 	             	
         6.081	             	  4.887e-001 	
         6.094	  7.100e-004 	             	
         6.144	             	  4.886e-001 	
         6.158	  7.100e-004 	             	
         6.208	             	  4.887e-001 	
         6.222	  7.100e-004 	             	
         6.272	             	  4.887e-001 	
         6.318	  7.000e-004 	             	
         6.336	             	  4.887e-001 	
         6.382	  7.100e-004 	             	
         6.400	             	  4.887e-001 	
         6.446	  7.000e-004 	             	
         6.464	             	  4.888e-001 	
         6.510	  7.100e-004 	             	
         6.528	             	  4.887e-001 	
         6.574	  7.100e-004 	             	
         6.624	             	  4.887e-001 	
         6.638	  7.100e-004 	             	
         6.688	             	  4.886e-001 	
         6.702	  7.100e-004 	             	
         6.752	             	  4.886e-001 	
         6.766	  7.100e-004 	             	
         6.816	             	  4.887e-001 	
         6.830	  7.200e-004 	             	
         6.880	             	  4.887e-001 	
         6.894	  7.100e-004 	             	
         6.944	             	  4.887e-001 	
         6.958	  7.100e-004 	             	
         7.008	             	  4.888e-001 	
         7.022	  7.100e-004 	             	
         7.072	             	  4.888e-001 	
         7.086	  7.100e-004 	             	
         7.136	             	  4.889e-001 	
         7.182	  7.100e-004 	             	
         7.200	             	  4.889e-001 	
         7.246	  7.000e-004 	             	
         7.264	             	  4.888e-001 	
         7.310	  7.000e-004 	             	
         7.328	             	  4.888e-001 	
         7.374	  7.100e-004 	             	
         7.424	             	  4.888e-001 	
