;PC Software:StarLab Version 2.10 Build 25
;Logged:22/09/2022 at 15:23:42
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:AUTO
;--------------------


;First Pulse Arrived : 22/09/2022 at 15:23:42.600000
  Timestamp   	  Channel A  	  Channel B  	
         0.000	  2.697e-001 	             	
         0.025	             	  3.417e-001 	
         0.089	             	  3.417e-001 	
         0.096	  2.672e-001 	             	
         0.160	  2.682e-001 	             	
         0.185	             	  3.417e-001 	
         0.224	  2.697e-001 	             	
         0.249	             	  3.417e-001 	
         0.288	  2.699e-001 	             	
         0.313	             	  3.417e-001 	
         0.352	  2.670e-001 	             	
         0.377	             	  3.417e-001 	
         0.416	  2.668e-001 	             	
         0.441	             	  3.418e-001 	
         0.480	  2.673e-001 	             	
         0.505	             	  3.418e-001 	
         0.544	  2.708e-001 	             	
         0.569	             	  3.418e-001 	
         0.608	  2.720e-001 	             	
         0.633	             	  3.418e-001 	
         0.672	  2.702e-001 	             	
         0.697	             	  3.417e-001 	
         0.736	  2.702e-001 	             	
         0.761	             	  3.417e-001 	
         0.800	  2.718e-001 	             	
         0.825	             	  3.417e-001 	
         0.889	             	  3.417e-001 	
         0.896	  2.701e-001 	             	
         0.960	  2.703e-001 	             	
         0.985	             	  3.417e-001 	
         1.024	  2.699e-001 	             	
         1.049	             	  3.417e-001 	
         1.088	  2.695e-001 	             	
         1.113	             	  3.418e-001 	
         1.152	  2.689e-001 	             	
         1.177	             	  3.418e-001 	
         1.216	  2.690e-001 	             	
         1.241	             	  3.418e-001 	
         1.280	  2.695e-001 	             	
         1.305	             	  3.418e-001 	
         1.344	  2.692e-001 	             	
         1.369	             	  3.418e-001 	
         1.408	  2.700e-001 	             	
         1.433	             	  3.417e-001 	
         1.472	  2.699e-001 	             	
         1.497	             	  3.417e-001 	
         1.536	  2.690e-001 	             	
         1.561	             	  3.417e-001 	
         1.600	  2.694e-001 	             	
         1.625	             	  3.417e-001 	
         1.689	             	  3.417e-001 	
         1.696	  2.698e-001 	             	
         1.760	  2.737e-001 	             	
         1.785	             	  3.417e-001 	
         1.824	  2.770e-001 	             	
         1.849	             	  3.417e-001 	
         1.888	  2.745e-001 	             	
         1.913	             	  3.417e-001 	
         1.952	  2.749e-001 	             	
         1.977	             	  3.417e-001 	
         2.016	  2.754e-001 	             	
         2.041	             	  3.417e-001 	
         2.080	  2.743e-001 	             	
         2.105	             	  3.417e-001 	
         2.144	  2.764e-001 	             	
         2.169	             	  3.417e-001 	
         2.208	  2.765e-001 	             	
         2.233	             	  3.417e-001 	
         2.272	  2.763e-001 	             	
         2.297	             	  3.417e-001 	
         2.336	  2.762e-001 	             	
         2.361	             	  3.417e-001 	
         2.400	  2.760e-001 	             	
         2.425	             	  3.416e-001 	
         2.489	             	  3.416e-001 	
         2.496	  2.777e-001 	             	
         2.560	  2.754e-001 	             	
         2.585	             	  3.416e-001 	
         2.624	  2.753e-001 	             	
         2.649	             	  3.415e-001 	
         2.688	  2.751e-001 	             	
         2.713	             	  3.415e-001 	
         2.752	  2.747e-001 	             	
         2.777	             	  3.414e-001 	
         2.816	  2.749e-001 	             	
         2.841	             	  3.415e-001 	
         2.880	  2.761e-001 	             	
         2.905	             	  3.415e-001 	
         2.944	  2.767e-001 	             	
         2.969	             	  3.414e-001 	
         3.008	  2.754e-001 	             	
         3.033	             	  3.415e-001 	
         3.072	  2.751e-001 	             	
         3.097	             	  3.414e-001 	
         3.136	  2.758e-001 	             	
         3.161	             	  3.414e-001 	
         3.200	  2.765e-001 	             	
         3.225	             	  3.413e-001 	
         3.289	             	  3.413e-001 	
         3.296	  2.776e-001 	             	
         3.360	  2.788e-001 	             	
         3.385	             	  3.413e-001 	
         3.424	  2.783e-001 	             	
         3.449	             	  3.413e-001 	
         3.488	  2.775e-001 	             	
         3.513	             	  3.413e-001 	
         3.552	  2.781e-001 	             	
         3.577	             	  3.413e-001 	
         3.616	  2.782e-001 	             	
         3.641	             	  3.412e-001 	
         3.680	  2.808e-001 	             	
         3.705	             	  3.412e-001 	
         3.744	  2.794e-001 	             	
         3.769	             	  3.412e-001 	
         3.808	  2.813e-001 	             	
         3.833	             	  3.412e-001 	
         3.872	  2.794e-001 	             	
         3.897	             	  3.412e-001 	
         3.936	  2.797e-001 	             	
         3.961	             	  3.412e-001 	
         4.000	  2.816e-001 	             	
         4.025	             	  3.413e-001 	
         4.089	             	  3.413e-001 	
         4.096	  2.825e-001 	             	
         4.160	  2.815e-001 	             	
         4.185	             	  3.413e-001 	
         4.224	  2.804e-001 	             	
         4.249	             	  3.413e-001 	
         4.288	  2.802e-001 	             	
         4.313	             	  3.413e-001 	
         4.352	  2.789e-001 	             	
         4.377	             	  3.413e-001 	
         4.416	  2.783e-001 	             	
         4.441	             	  3.412e-001 	
         4.480	  2.775e-001 	             	
         4.505	             	  3.412e-001 	
         4.544	  2.795e-001 	             	
         4.569	             	  3.412e-001 	
         4.608	  2.777e-001 	             	
         4.633	             	  3.412e-001 	
         4.672	  2.767e-001 	             	
         4.697	             	  3.412e-001 	
         4.736	  2.775e-001 	             	
         4.761	             	  3.412e-001 	
         4.800	  2.789e-001 	             	
         4.825	             	  3.412e-001 	
         4.889	             	  3.413e-001 	
         4.896	  2.793e-001 	             	
         4.960	  2.774e-001 	             	
         4.985	             	  3.413e-001 	
         5.024	  2.776e-001 	             	
         5.049	             	  3.414e-001 	
         5.088	  2.784e-001 	             	
         5.113	             	  3.414e-001 	
         5.152	  2.775e-001 	             	
         5.177	             	  3.414e-001 	
         5.216	  2.781e-001 	             	
         5.241	             	  3.413e-001 	
         5.280	  2.763e-001 	             	
         5.305	             	  3.413e-001 	
         5.344	  2.785e-001 	             	
         5.369	             	  3.414e-001 	
         5.408	  2.760e-001 	             	
         5.433	             	  3.414e-001 	
         5.472	  2.764e-001 	             	
         5.497	             	  3.415e-001 	
         5.536	  2.757e-001 	             	
         5.561	             	  3.414e-001 	
         5.600	  2.750e-001 	             	
         5.625	             	  3.413e-001 	
         5.689	             	  3.412e-001 	
         5.696	  2.746e-001 	             	
         5.760	  2.745e-001 	             	
         5.785	             	  3.411e-001 	
         5.824	  2.745e-001 	             	
         5.849	             	  3.411e-001 	
         5.888	  2.726e-001 	             	
         5.913	             	  3.411e-001 	
         5.952	  2.739e-001 	             	
         5.977	             	  3.411e-001 	
         6.016	  2.739e-001 	             	
         6.041	             	  3.412e-001 	
         6.080	  2.736e-001 	             	
         6.105	             	  3.412e-001 	
         6.144	  2.748e-001 	             	
         6.169	             	  3.413e-001 	
         6.208	  2.746e-001 	             	
         6.233	             	  3.413e-001 	
         6.272	  2.730e-001 	             	
         6.297	             	  3.413e-001 	
         6.336	  2.744e-001 	             	
         6.361	             	  3.413e-001 	
         6.400	  2.751e-001 	             	
         6.425	             	  3.413e-001 	
         6.489	             	  3.414e-001 	
         6.496	  2.758e-001 	             	
         6.560	  2.754e-001 	             	
         6.585	             	  3.414e-001 	
         6.624	  2.756e-001 	             	
         6.649	             	  3.414e-001 	
         6.688	  2.772e-001 	             	
         6.712	             	  3.413e-001 	
         6.752	  2.779e-001 	             	
         6.777	             	  3.413e-001 	
         6.816	  2.774e-001 	             	
         6.841	             	  3.413e-001 	
         6.880	  2.781e-001 	             	
         6.905	             	  3.413e-001 	
         6.944	  2.780e-001 	             	
         6.969	             	  3.414e-001 	
         7.008	  2.803e-001 	             	
         7.032	             	  3.413e-001 	
         7.072	  2.823e-001 	             	
         7.097	             	  3.413e-001 	
         7.136	  2.834e-001 	             	
         7.161	             	  3.412e-001 	
         7.200	  2.849e-001 	             	
         7.224	             	  3.413e-001 	
         7.289	             	  3.413e-001 	
         7.296	  2.847e-001 	             	
         7.360	  2.853e-001 	             	
         7.384	             	  3.414e-001 	
         7.424	  2.849e-001 	             	
         7.449	             	  3.415e-001 	
         7.488	  2.848e-001 	             	
         7.513	             	  3.415e-001 	
         7.552	  2.855e-001 	             	
         7.577	             	  3.415e-001 	
         7.616	  2.850e-001 	             	
         7.640	             	  3.415e-001 	
         7.680	  2.852e-001 	             	
         7.705	             	  3.415e-001 	
         7.744	  2.857e-001 	             	
         7.769	             	  3.415e-001 	
         7.808	  2.857e-001 	             	
         7.832	             	  3.415e-001 	
         7.872	  2.858e-001 	             	
         7.896	             	  3.415e-001 	
         7.936	  2.856e-001 	             	
         7.960	             	  3.415e-001 	
         8.000	  2.847e-001 	             	
         8.024	             	  3.415e-001 	
         8.089	             	  3.415e-001 	
         8.096	  2.854e-001 	             	
         8.160	  2.860e-001 	             	
         8.184	             	  3.415e-001 	
         8.224	  2.868e-001 	             	
         8.248	             	  3.415e-001 	
         8.288	  2.846e-001 	             	
         8.313	             	  3.415e-001 	
         8.352	  2.844e-001 	             	
         8.376	             	  3.415e-001 	
         8.416	  2.832e-001 	             	
         8.440	             	  3.416e-001 	
         8.480	  2.848e-001 	             	
         8.504	             	  3.415e-001 	
         8.544	  2.861e-001 	             	
         8.568	             	  3.415e-001 	
         8.608	  2.857e-001 	             	
         8.632	             	  3.415e-001 	
         8.672	  2.855e-001 	             	
         8.696	             	  3.416e-001 	
         8.736	  2.870e-001 	             	
         8.761	             	  3.416e-001 	
         8.800	  2.871e-001 	             	
         8.824	             	  3.415e-001 	
         8.888	             	  3.416e-001 	
         8.896	  2.866e-001 	             	
         8.960	  2.885e-001 	             	
         8.984	             	  3.416e-001 	
         9.024	  2.887e-001 	             	
         9.048	             	  3.415e-001 	
         9.088	  2.886e-001 	             	
         9.112	             	  3.414e-001 	
         9.152	  2.912e-001 	             	
         9.177	             	  3.414e-001 	
         9.216	  2.891e-001 	             	
         9.240	             	  3.414e-001 	
         9.280	  2.903e-001 	             	
         9.304	             	  3.415e-001 	
         9.344	  2.908e-001 	             	
         9.368	             	  3.415e-001 	
         9.408	  2.907e-001 	             	
         9.432	             	  3.416e-001 	
         9.472	  2.915e-001 	             	
         9.496	             	  3.417e-001 	
         9.536	  2.917e-001 	             	
         9.560	             	  3.417e-001 	
         9.600	  2.921e-001 	             	
         9.624	             	  3.416e-001 	
         9.688	             	  3.415e-001 	
         9.696	  2.948e-001 	             	
         9.760	  2.953e-001 	             	
         9.784	             	  3.414e-001 	
         9.824	  2.951e-001 	             	
         9.848	             	  3.413e-001 	
         9.888	  2.944e-001 	             	
         9.912	             	  3.413e-001 	
         9.952	  2.943e-001 	             	
         9.976	             	  3.413e-001 	
        10.016	  2.950e-001 	             	
        10.040	             	  3.413e-001 	
        10.080	  2.958e-001 	             	
        10.104	             	  3.413e-001 	
        10.144	  2.963e-001 	             	
        10.168	             	  3.412e-001 	
        10.208	  2.966e-001 	             	
        10.232	             	  3.412e-001 	
        10.272	  2.982e-001 	             	
        10.296	             	  3.413e-001 	
        10.336	  2.962e-001 	             	
        10.360	             	  3.413e-001 	
        10.400	  2.963e-001 	             	
        10.424	             	  3.414e-001 	
        10.488	             	  3.414e-001 	
        10.496	  2.968e-001 	             	
        10.560	  2.969e-001 	             	
        10.584	             	  3.415e-001 	
        10.624	  2.976e-001 	             	
        10.648	             	  3.415e-001 	
        10.688	  2.986e-001 	             	
        10.712	             	  3.415e-001 	
        10.752	  2.967e-001 	             	
        10.776	             	  3.415e-001 	
        10.816	  2.979e-001 	             	
        10.840	             	  3.414e-001 	
        10.880	  2.968e-001 	             	
        10.904	             	  3.413e-001 	
        10.944	  2.988e-001 	             	
        10.968	             	  3.412e-001 	
        11.008	  2.972e-001 	             	
        11.032	             	  3.412e-001 	
        11.072	  2.977e-001 	             	
        11.096	             	  3.412e-001 	
        11.136	  2.973e-001 	             	
        11.160	             	  3.412e-001 	
        11.200	  2.988e-001 	             	
        11.224	             	  3.412e-001 	
        11.288	             	  3.412e-001 	
        11.296	  2.981e-001 	             	
        11.360	  2.975e-001 	             	
        11.384	             	  3.413e-001 	
        11.424	  2.985e-001 	             	
        11.448	             	  3.413e-001 	
        11.488	  2.989e-001 	             	
        11.512	             	  3.413e-001 	
        11.552	  2.995e-001 	             	
        11.576	             	  3.413e-001 	
        11.616	  2.983e-001 	             	
        11.640	             	  3.414e-001 	
        11.704	             	  3.414e-001 	
        11.768	             	  3.415e-001 	
        11.832	             	  3.416e-001 	
        11.871	  3.010e-001 	             	
        11.896	             	  3.417e-001 	
        11.936	  3.020e-001 	             	
        11.960	             	  3.417e-001 	
        11.999	  3.010e-001 	             	
        12.025	             	  3.416e-001 	
        12.063	  3.000e-001 	             	
        12.088	             	  3.416e-001 	
        12.159	  3.020e-001 	             	
        12.184	             	  3.416e-001 	
        12.223	  3.020e-001 	             	
        12.248	             	  3.416e-001 	
        12.288	  3.020e-001 	             	
        12.312	             	  3.415e-001 	
        12.352	  3.030e-001 	             	
        12.376	             	  3.415e-001 	
        12.416	  3.010e-001 	             	
        12.440	             	  3.415e-001 	
        12.480	  3.020e-001 	             	
        12.504	             	  3.415e-001 	
        12.544	  3.020e-001 	             	
        12.568	             	  3.415e-001 	
        12.607	  3.020e-001 	             	
        12.632	             	  3.414e-001 	
        12.671	  3.030e-001 	             	
        12.696	             	  3.413e-001 	
        12.735	  3.040e-001 	             	
        12.760	             	  3.413e-001 	
        12.799	  3.020e-001 	             	
        12.824	             	  3.413e-001 	
        12.863	  3.050e-001 	             	
        12.888	             	  3.414e-001 	
        12.952	             	  3.414e-001 	
        12.959	  3.050e-001 	             	
        13.023	  3.050e-001 	             	
        13.048	             	  3.414e-001 	
        13.087	  3.030e-001 	             	
        13.112	             	  3.414e-001 	
        13.151	  3.030e-001 	             	
        13.176	             	  3.413e-001 	
        13.215	  3.020e-001 	             	
        13.240	             	  3.413e-001 	
        13.279	  3.020e-001 	             	
        13.304	             	  3.413e-001 	
        13.343	  3.030e-001 	             	
        13.368	             	  3.413e-001 	
        13.408	  3.020e-001 	             	
