;PC Software:StarLab Version 2.10 Build 25
;Logged:23/09/2022 at 16:05:48
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:AUTO
;--------------------


;First Pulse Arrived : 23/09/2022 at 16:05:48.387000
  Timestamp   	  Channel A  	  Channel B  	
         0.000	  1.420e-003 	             	
         0.054	             	  5.060e-001 	
         0.064	  1.420e-003 	             	
         0.118	             	  5.060e-001 	
         0.128	  1.420e-003 	             	
         0.182	             	  5.060e-001 	
         0.192	  1.410e-003 	             	
         0.256	  1.420e-003 	             	
         0.278	             	  5.060e-001 	
         0.320	  1.420e-003 	             	
         0.342	             	  5.060e-001 	
         0.384	  1.420e-003 	             	
         0.406	             	  5.060e-001 	
         0.448	  1.420e-003 	             	
         0.470	             	  5.060e-001 	
         0.512	  1.420e-003 	             	
         0.534	             	  5.060e-001 	
         0.576	  1.430e-003 	             	
         0.598	             	  5.060e-001 	
         0.662	             	  5.060e-001 	
         0.672	  1.430e-003 	             	
         0.726	             	  5.060e-001 	
         0.736	  1.420e-003 	             	
         0.790	             	  5.060e-001 	
         0.800	  1.420e-003 	             	
         0.854	             	  5.060e-001 	
         0.864	  1.420e-003 	             	
         0.918	             	  5.060e-001 	
         0.928	  1.410e-003 	             	
         0.982	             	  5.060e-001 	
         0.992	  1.420e-003 	             	
         1.056	  1.420e-003 	             	
         1.078	             	  5.060e-001 	
         1.120	  1.420e-003 	             	
         1.142	             	  5.060e-001 	
         1.184	  1.450e-003 	             	
         1.206	             	  5.060e-001 	
         1.248	  1.480e-003 	             	
         1.270	             	  5.060e-001 	
         1.312	  1.500e-003 	             	
         1.334	             	  5.060e-001 	
         1.376	  1.520e-003 	             	
         1.398	             	  5.060e-001 	
         1.462	             	  5.060e-001 	
         1.472	  1.530e-003 	             	
         1.526	             	  5.050e-001 	
         1.536	  1.530e-003 	             	
         1.590	             	  5.050e-001 	
         1.600	  1.520e-003 	             	
         1.654	             	  5.060e-001 	
         1.664	  1.520e-003 	             	
         1.718	             	  5.060e-001 	
         1.728	  1.520e-003 	             	
         1.782	             	  5.060e-001 	
         1.792	  1.510e-003 	             	
         1.856	  1.520e-003 	             	
         1.878	             	  5.060e-001 	
         1.920	  1.520e-003 	             	
         1.942	             	  5.060e-001 	
         1.984	  1.500e-003 	             	
         2.006	             	  5.060e-001 	
         2.048	  1.520e-003 	             	
         2.070	             	  5.060e-001 	
         2.112	  1.510e-003 	             	
         2.134	             	  5.060e-001 	
         2.176	  1.510e-003 	             	
         2.198	             	  5.060e-001 	
         2.262	             	  5.060e-001 	
         2.272	  1.510e-003 	             	
         2.326	             	  5.060e-001 	
         2.336	  1.510e-003 	             	
         2.390	             	  5.060e-001 	
         2.400	  1.510e-003 	             	
         2.454	             	  5.060e-001 	
         2.464	  1.500e-003 	             	
         2.518	             	  5.060e-001 	
         2.528	  1.510e-003 	             	
         2.582	             	  5.050e-001 	
         2.592	  1.520e-003 	             	
         2.656	  1.520e-003 	             	
         2.678	             	  5.050e-001 	
         2.720	  1.510e-003 	             	
         2.742	             	  5.050e-001 	
         2.784	  1.510e-003 	             	
         2.806	             	  5.060e-001 	
         2.848	  1.500e-003 	             	
         2.870	             	  5.060e-001 	
         2.912	  1.520e-003 	             	
         2.934	             	  5.060e-001 	
         2.976	  1.520e-003 	             	
         2.998	             	  5.060e-001 	
         3.062	             	  5.060e-001 	
         3.072	  1.510e-003 	             	
         3.126	             	  5.060e-001 	
         3.136	  1.510e-003 	             	
         3.190	             	  5.060e-001 	
         3.199	  1.510e-003 	             	
         3.254	             	  5.060e-001 	
         3.264	  1.510e-003 	             	
         3.318	             	  5.060e-001 	
         3.328	  1.510e-003 	             	
         3.382	             	  5.060e-001 	
         3.392	  1.500e-003 	             	
         3.456	  1.500e-003 	             	
         3.478	             	  5.060e-001 	
         3.520	  1.500e-003 	             	
         3.542	             	  5.060e-001 	
         3.584	  1.480e-003 	             	
         3.606	             	  5.060e-001 	
         3.648	  1.440e-003 	             	
         3.670	             	  5.060e-001 	
         3.712	  1.410e-003 	             	
         3.734	             	  5.060e-001 	
         3.776	  1.410e-003 	             	
         3.798	             	  5.060e-001 	
         3.862	             	  5.060e-001 	
         3.871	  1.410e-003 	             	
         3.926	             	  5.060e-001 	
         3.936	  1.410e-003 	             	
         3.990	             	  5.060e-001 	
         4.000	  1.410e-003 	             	
         4.054	             	  5.060e-001 	
         4.063	  1.400e-003 	             	
         4.118	             	  5.060e-001 	
         4.128	  1.390e-003 	             	
         4.182	             	  5.060e-001 	
         4.192	  1.390e-003 	             	
