;PC Software:StarLab Version 2.10 Build 25
;Logged:23/09/2022 at 16:05:35
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:AUTO
;--------------------


;First Pulse Arrived : 23/09/2022 at 16:05:36.034000
  Timestamp   	  Channel A  	  Channel B  	
         0.000	  1.570e-003 	             	
         0.023	             	  5.060e-001 	
         0.064	  1.540e-003 	             	
         0.087	             	  5.050e-001 	
         0.151	             	  5.050e-001 	
         0.160	  1.540e-003 	             	
         0.215	             	  5.050e-001 	
         0.224	  1.560e-003 	             	
         0.279	             	  5.050e-001 	
         0.288	  1.570e-003 	             	
         0.343	             	  5.050e-001 	
         0.352	  1.590e-003 	             	
         0.407	             	  5.050e-001 	
         0.416	  1.590e-003 	             	
         0.471	             	  5.060e-001 	
         0.480	  1.570e-003 	             	
         0.544	  1.570e-003 	             	
         0.567	             	  5.060e-001 	
         0.608	  1.570e-003 	             	
         0.631	             	  5.060e-001 	
         0.672	  1.560e-003 	             	
         0.695	             	  5.060e-001 	
         0.736	  1.560e-003 	             	
         0.759	             	  5.060e-001 	
         0.800	  1.560e-003 	             	
         0.823	             	  5.060e-001 	
         0.864	  1.560e-003 	             	
         0.887	             	  5.060e-001 	
         0.951	             	  5.050e-001 	
         0.960	  1.570e-003 	             	
         1.015	             	  5.050e-001 	
         1.024	  1.560e-003 	             	
         1.079	             	  5.050e-001 	
         1.088	  1.560e-003 	             	
         1.143	             	  5.050e-001 	
         1.152	  1.560e-003 	             	
         1.207	             	  5.050e-001 	
         1.216	  1.560e-003 	             	
         1.271	             	  5.050e-001 	
         1.280	  1.560e-003 	             	
         1.344	  1.560e-003 	             	
         1.367	             	  5.050e-001 	
         1.408	  1.570e-003 	             	
         1.431	             	  5.050e-001 	
         1.472	  1.560e-003 	             	
         1.495	             	  5.050e-001 	
         1.536	  1.560e-003 	             	
         1.559	             	  5.050e-001 	
         1.600	  1.560e-003 	             	
         1.623	             	  5.050e-001 	
         1.664	  1.560e-003 	             	
         1.687	             	  5.050e-001 	
         1.751	             	  5.050e-001 	
         1.760	  1.560e-003 	             	
         1.815	             	  5.050e-001 	
         1.824	  1.560e-003 	             	
         1.879	             	  5.050e-001 	
         1.888	  1.570e-003 	             	
         1.943	             	  5.050e-001 	
         1.952	  1.560e-003 	             	
         2.007	             	  5.060e-001 	
         2.016	  1.570e-003 	             	
         2.071	             	  5.060e-001 	
         2.080	  1.560e-003 	             	
         2.144	  1.560e-003 	             	
         2.167	             	  5.060e-001 	
         2.208	  1.560e-003 	             	
         2.231	             	  5.060e-001 	
         2.272	  1.560e-003 	             	
         2.295	             	  5.060e-001 	
         2.336	  1.570e-003 	             	
         2.359	             	  5.060e-001 	
         2.400	  1.570e-003 	             	
         2.423	             	  5.060e-001 	
         2.464	  1.560e-003 	             	
         2.487	             	  5.060e-001 	
         2.551	             	  5.060e-001 	
         2.560	  1.570e-003 	             	
         2.615	             	  5.060e-001 	
         2.624	  1.560e-003 	             	
         2.679	             	  5.060e-001 	
         2.688	  1.560e-003 	             	
         2.743	             	  5.060e-001 	
         2.752	  1.580e-003 	             	
         2.807	             	  5.060e-001 	
         2.816	  1.580e-003 	             	
         2.871	             	  5.060e-001 	
         2.880	  1.580e-003 	             	
         2.944	  1.570e-003 	             	
         2.967	             	  5.060e-001 	
         3.008	  1.560e-003 	             	
         3.031	             	  5.060e-001 	
         3.072	  1.560e-003 	             	
         3.095	             	  5.060e-001 	
         3.136	  1.560e-003 	             	
         3.159	             	  5.060e-001 	
         3.200	  1.560e-003 	             	
         3.223	             	  5.060e-001 	
         3.264	  1.570e-003 	             	
         3.287	             	  5.060e-001 	
         3.351	             	  5.060e-001 	
         3.360	  1.570e-003 	             	
         3.415	             	  5.060e-001 	
         3.424	  1.570e-003 	             	
         3.478	             	  5.060e-001 	
         3.488	  1.560e-003 	             	
         3.543	             	  5.060e-001 	
         3.552	  1.550e-003 	             	
         3.607	             	  5.060e-001 	
         3.616	  1.540e-003 	             	
         3.671	             	  5.060e-001 	
         3.680	  1.540e-003 	             	
         3.744	  1.550e-003 	             	
         3.766	             	  5.060e-001 	
         3.808	  1.560e-003 	             	
         3.830	             	  5.060e-001 	
         3.872	  1.570e-003 	             	
         3.895	             	  5.060e-001 	
         3.936	  1.570e-003 	             	
         3.958	             	  5.060e-001 	
         4.000	  1.570e-003 	             	
         4.023	             	  5.060e-001 	
         4.064	  1.560e-003 	             	
         4.086	             	  5.060e-001 	
         4.150	             	  5.060e-001 	
         4.160	  1.550e-003 	             	
         4.215	             	  5.060e-001 	
         4.224	  1.530e-003 	             	
         4.279	             	  5.060e-001 	
         4.288	  1.550e-003 	             	
         4.342	             	  5.060e-001 	
         4.352	  1.570e-003 	             	
         4.407	             	  5.060e-001 	
         4.416	  1.540e-003 	             	
         4.471	             	  5.060e-001 	
         4.480	  1.550e-003 	             	
         4.544	  1.530e-003 	             	
         4.567	             	  5.060e-001 	
         4.608	  1.510e-003 	             	
         4.630	             	  5.060e-001 	
         4.672	  1.470e-003 	             	
         4.694	             	  5.060e-001 	
         4.736	  1.520e-003 	             	
         4.758	             	  5.060e-001 	
         4.800	  1.520e-003 	             	
         4.822	             	  5.060e-001 	
         4.864	  1.520e-003 	             	
         4.886	             	  5.060e-001 	
         4.950	             	  5.060e-001 	
         4.960	  1.440e-003 	             	
         5.014	             	  5.060e-001 	
         5.024	  1.390e-003 	             	
