;PC Software:StarLab Version 2.10 Build 25
;Logged:23/09/2022 at 16:51:35
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:5.00W
;--------------------


;First Pulse Arrived : 23/09/2022 at 16:51:35.993000
  Timestamp   	  Channel A  	  Channel B  	
         5.440	             	  5.070e-001 	
         5.481	  2.940e-003 	             	
         5.536	             	  5.080e-001 	
         5.545	  2.950e-003 	             	
         5.600	             	  5.080e-001 	
         5.609	  2.940e-003 	             	
         5.664	             	  5.080e-001 	
         5.673	  2.930e-003 	             	
         5.728	             	  5.080e-001 	
         5.737	  2.940e-003 	             	
         5.792	             	  5.070e-001 	
         5.801	  2.940e-003 	             	
         5.856	             	  5.070e-001 	
         5.897	  2.970e-003 	             	
         5.920	             	  5.070e-001 	
         5.961	  2.970e-003 	             	
         5.984	             	  5.070e-001 	
         6.025	  2.970e-003 	             	
         6.048	             	  5.070e-001 	
         6.089	  2.970e-003 	             	
         6.112	             	  5.070e-001 	
         6.153	  2.960e-003 	             	
         6.176	             	  5.070e-001 	
         6.217	  2.970e-003 	             	
         6.239	             	  5.070e-001 	
         6.281	  2.980e-003 	             	
         6.336	             	  5.070e-001 	
         6.345	  2.960e-003 	             	
         6.400	             	  5.070e-001 	
         6.409	  2.970e-003 	             	
         6.464	             	  5.070e-001 	
         6.473	  2.970e-003 	             	
         6.528	             	  5.070e-001 	
         6.537	  2.970e-003 	             	
         6.591	             	  5.070e-001 	
         6.601	  2.950e-003 	             	
         6.656	             	  5.070e-001 	
         6.697	  2.950e-003 	             	
         6.719	             	  5.070e-001 	
         6.761	  2.960e-003 	             	
         6.784	             	  5.070e-001 	
         6.825	  2.960e-003 	             	
         6.848	             	  5.070e-001 	
         6.889	  2.950e-003 	             	
         6.911	             	  5.070e-001 	
         6.953	  2.950e-003 	             	
         6.976	             	  5.070e-001 	
         7.017	  2.950e-003 	             	
         7.040	             	  5.080e-001 	
         7.081	  2.950e-003 	             	
         7.136	             	  5.070e-001 	
         7.145	  2.950e-003 	             	
         7.200	             	  5.070e-001 	
         7.209	  2.940e-003 	             	
         7.264	             	  5.070e-001 	
         7.273	  2.940e-003 	             	
         7.328	             	  5.070e-001 	
         7.337	  2.940e-003 	             	
         7.392	             	  5.070e-001 	
         7.401	  2.930e-003 	             	
         7.455	             	  5.070e-001 	
         7.497	  2.920e-003 	             	
         7.520	             	  5.070e-001 	
         7.561	  2.920e-003 	             	
         7.583	             	  5.070e-001 	
         7.625	  2.900e-003 	             	
         7.648	             	  5.070e-001 	
         7.689	  2.900e-003 	             	
         7.712	             	  5.070e-001 	
         7.753	  2.900e-003 	             	
         7.775	             	  5.070e-001 	
         7.817	  2.890e-003 	             	
         7.839	             	  5.070e-001 	
         7.881	  2.890e-003 	             	
         7.935	             	  5.070e-001 	
         7.945	  2.900e-003 	             	
         7.999	             	  5.070e-001 	
         8.009	  2.880e-003 	             	
         8.064	             	  5.070e-001 	
         8.073	  2.870e-003 	             	
         8.127	             	  5.070e-001 	
         8.137	  2.890e-003 	             	
         8.191	             	  5.070e-001 	
         8.201	  2.880e-003 	             	
         8.255	             	  5.070e-001 	
         8.297	  2.860e-003 	             	
         8.319	             	  5.080e-001 	
         8.361	  2.860e-003 	             	
         8.383	             	  5.080e-001 	
         8.425	  2.860e-003 	             	
         8.447	             	  5.080e-001 	
         8.489	  2.860e-003 	             	
         8.512	             	  5.080e-001 	
         8.553	  2.860e-003 	             	
         8.575	             	  5.080e-001 	
         8.617	  2.870e-003 	             	
         8.639	             	  5.080e-001 	
         8.681	  2.870e-003 	             	
         8.735	             	  5.080e-001 	
         8.745	  2.870e-003 	             	
         8.799	             	  5.080e-001 	
         8.809	  2.870e-003 	             	
         8.863	             	  5.080e-001 	
         8.873	  2.860e-003 	             	
         8.927	             	  5.080e-001 	
         8.937	  2.850e-003 	             	
         8.991	             	  5.080e-001 	
         9.001	  2.870e-003 	             	
         9.055	             	  5.080e-001 	
         9.097	  2.870e-003 	             	
         9.119	             	  5.080e-001 	
         9.161	  2.870e-003 	             	
         9.183	             	  5.080e-001 	
         9.225	  2.880e-003 	             	
         9.247	             	  5.080e-001 	
         9.289	  2.870e-003 	             	
         9.311	             	  5.080e-001 	
         9.353	  2.880e-003 	             	
         9.375	             	  5.080e-001 	
         9.417	  2.880e-003 	             	
         9.439	             	  5.080e-001 	
         9.481	  2.890e-003 	             	
         9.535	             	  5.080e-001 	
         9.545	  2.890e-003 	             	
         9.599	             	  5.080e-001 	
         9.609	  2.890e-003 	             	
         9.663	             	  5.080e-001 	
         9.673	  2.910e-003 	             	
         9.727	             	  5.080e-001 	
         9.737	  2.900e-003 	             	
         9.792	             	  5.080e-001 	
         9.801	  2.910e-003 	             	
         9.855	             	  5.080e-001 	
         9.897	  2.920e-003 	             	
         9.919	             	  5.080e-001 	
         9.961	  2.910e-003 	             	
         9.983	             	  5.080e-001 	
        10.025	  2.900e-003 	             	
        10.047	             	  5.080e-001 	
        10.089	  2.910e-003 	             	
        10.111	             	  5.080e-001 	
        10.153	  2.910e-003 	             	
        10.175	             	  5.080e-001 	
        10.217	  2.910e-003 	             	
        10.239	             	  5.080e-001 	
        10.281	  2.920e-003 	             	
