;PC Software:StarLab Version 2.10 Build 25
;Logged:22/09/2022 at 15:09:41
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:AUTO
;--------------------


;First Pulse Arrived : 22/09/2022 at 15:09:41.384000
  Timestamp   	  Channel A  	  Channel B  	
         0.000	  6.090e-003 	             	
         0.025	             	  4.289e-001 	
         0.064	  6.110e-003 	             	
         0.089	             	  4.288e-001 	
         0.128	  6.130e-003 	             	
         0.153	             	  4.288e-001 	
         0.192	  6.110e-003 	             	
         0.217	             	  4.288e-001 	
         0.256	  6.100e-003 	             	
         0.281	             	  4.288e-001 	
         0.320	  6.110e-003 	             	
         0.377	             	  4.288e-001 	
         0.416	  6.100e-003 	             	
         0.441	             	  4.288e-001 	
         0.480	  6.120e-003 	             	
         0.505	             	  4.288e-001 	
         0.544	  6.130e-003 	             	
         0.569	             	  4.288e-001 	
         0.608	  6.070e-003 	             	
         0.633	             	  4.287e-001 	
         0.672	  6.070e-003 	             	
         0.697	             	  4.286e-001 	
         0.736	  6.090e-003 	             	
         0.761	             	  4.285e-001 	
         0.800	  6.110e-003 	             	
         0.825	             	  4.285e-001 	
         0.864	  6.100e-003 	             	
         0.889	             	  4.285e-001 	
         0.928	  6.040e-003 	             	
         0.953	             	  4.285e-001 	
         0.992	  6.090e-003 	             	
         1.017	             	  4.285e-001 	
         1.056	  6.060e-003 	             	
         1.081	             	  4.285e-001 	
         1.120	  6.110e-003 	             	
         1.177	             	  4.285e-001 	
         1.216	  6.120e-003 	             	
         1.241	             	  4.285e-001 	
         1.280	  6.080e-003 	             	
         1.305	             	  4.285e-001 	
         1.344	  6.090e-003 	             	
         1.370	             	  4.284e-001 	
         1.409	  6.060e-003 	             	
         1.434	             	  4.284e-001 	
         1.473	  6.070e-003 	             	
         1.498	             	  4.284e-001 	
         1.537	  6.050e-003 	             	
         1.562	             	  4.284e-001 	
         1.601	  6.070e-003 	             	
         1.626	             	  4.284e-001 	
         1.665	  6.050e-003 	             	
         1.690	             	  4.285e-001 	
         1.729	  6.030e-003 	             	
         1.754	             	  4.286e-001 	
         1.793	  6.040e-003 	             	
         1.818	             	  4.286e-001 	
         1.857	  6.080e-003 	             	
         1.882	             	  4.286e-001 	
         1.921	  6.000e-003 	             	
         1.978	             	  4.286e-001 	
         2.017	  6.070e-003 	             	
         2.042	             	  4.286e-001 	
         2.081	  6.090e-003 	             	
         2.106	             	  4.285e-001 	
         2.145	  6.080e-003 	             	
         2.170	             	  4.285e-001 	
         2.209	  6.010e-003 	             	
         2.234	             	  4.284e-001 	
         2.273	  6.150e-003 	             	
         2.298	             	  4.284e-001 	
         2.337	  6.090e-003 	             	
         2.362	             	  4.284e-001 	
         2.401	  6.070e-003 	             	
         2.426	             	  4.284e-001 	
         2.465	  6.060e-003 	             	
         2.490	             	  4.284e-001 	
         2.529	  6.070e-003 	             	
         2.554	             	  4.283e-001 	
         2.593	  6.070e-003 	             	
         2.618	             	  4.282e-001 	
         2.657	  6.070e-003 	             	
         2.682	             	  4.282e-001 	
         2.721	  6.100e-003 	             	
         2.778	             	  4.282e-001 	
         2.817	  6.070e-003 	             	
         2.842	             	  4.283e-001 	
         2.881	  6.100e-003 	             	
         2.906	             	  4.284e-001 	
         2.945	  6.090e-003 	             	
         2.970	             	  4.285e-001 	
         3.009	  6.050e-003 	             	
         3.034	             	  4.285e-001 	
         3.073	  6.100e-003 	             	
         3.098	             	  4.285e-001 	
         3.137	  6.060e-003 	             	
         3.162	             	  4.285e-001 	
         3.201	  6.070e-003 	             	
         3.226	             	  4.285e-001 	
         3.265	  6.070e-003 	             	
         3.290	             	  4.285e-001 	
         3.329	  6.050e-003 	             	
         3.354	             	  4.285e-001 	
         3.393	  6.040e-003 	             	
         3.418	             	  4.285e-001 	
         3.457	  6.050e-003 	             	
         3.482	             	  4.284e-001 	
         3.521	  6.040e-003 	             	
         3.578	             	  4.284e-001 	
         3.617	  6.070e-003 	             	
         3.642	             	  4.284e-001 	
         3.681	  6.080e-003 	             	
         3.706	             	  4.283e-001 	
         3.745	  6.060e-003 	             	
         3.770	             	  4.283e-001 	
         3.809	  6.000e-003 	             	
         3.834	             	  4.283e-001 	
         3.873	  6.010e-003 	             	
         3.898	             	  4.284e-001 	
         3.937	  6.070e-003 	             	
         3.962	             	  4.284e-001 	
         4.001	  6.010e-003 	             	
         4.026	             	  4.284e-001 	
         4.065	  6.020e-003 	             	
         4.090	             	  4.284e-001 	
         4.129	  6.040e-003 	             	
         4.154	             	  4.284e-001 	
         4.193	  6.010e-003 	             	
         4.218	             	  4.284e-001 	
         4.257	  6.080e-003 	             	
         4.282	             	  4.285e-001 	
         4.321	  6.060e-003 	             	
         4.378	             	  4.285e-001 	
         4.417	  6.050e-003 	             	
         4.442	             	  4.285e-001 	
         4.481	  5.980e-003 	             	
         4.506	             	  4.285e-001 	
         4.545	  5.990e-003 	             	
         4.570	             	  4.285e-001 	
         4.609	  6.000e-003 	             	
         4.634	             	  4.285e-001 	
         4.673	  5.990e-003 	             	
         4.698	             	  4.285e-001 	
         4.737	  5.960e-003 	             	
         4.762	             	  4.285e-001 	
         4.801	  5.920e-003 	             	
         4.826	             	  4.284e-001 	
         4.865	  5.920e-003 	             	
         4.890	             	  4.285e-001 	
         4.929	  5.910e-003 	             	
         4.954	             	  4.284e-001 	
         4.993	  5.900e-003 	             	
         5.018	             	  4.284e-001 	
         5.057	  5.870e-003 	             	
         5.082	             	  4.284e-001 	
         5.121	  5.850e-003 	             	
         5.178	             	  4.283e-001 	
         5.185	  5.820e-003 	             	
         5.242	             	  4.282e-001 	
         5.281	  5.880e-003 	             	
         5.306	             	  4.281e-001 	
         5.345	  5.890e-003 	             	
         5.370	             	  4.281e-001 	
         5.409	  5.820e-003 	             	
         5.434	             	  4.281e-001 	
         5.473	  5.840e-003 	             	
         5.498	             	  4.281e-001 	
         5.537	  5.860e-003 	             	
         5.562	             	  4.282e-001 	
         5.601	  5.900e-003 	             	
         5.626	             	  4.281e-001 	
         5.665	  5.900e-003 	             	
         5.690	             	  4.281e-001 	
         5.729	  5.910e-003 	             	
         5.754	             	  4.281e-001 	
         5.793	  5.920e-003 	             	
         5.818	             	  4.281e-001 	
         5.857	  5.990e-003 	             	
         5.882	             	  4.281e-001 	
         5.921	  5.960e-003 	             	
         5.978	             	  4.281e-001 	
         5.985	  5.980e-003 	             	
         6.042	             	  4.282e-001 	
         6.081	  5.980e-003 	             	
         6.106	             	  4.282e-001 	
         6.145	  6.010e-003 	             	
         6.170	             	  4.282e-001 	
         6.209	  5.990e-003 	             	
         6.234	             	  4.282e-001 	
         6.273	  6.050e-003 	             	
         6.298	             	  4.281e-001 	
         6.337	  6.030e-003 	             	
         6.362	             	  4.281e-001 	
         6.401	  6.030e-003 	             	
         6.426	             	  4.281e-001 	
         6.465	  6.050e-003 	             	
         6.490	             	  4.281e-001 	
         6.529	  6.010e-003 	             	
         6.554	             	  4.281e-001 	
         6.593	  5.980e-003 	             	
         6.618	             	  4.281e-001 	
         6.657	  5.930e-003 	             	
         6.682	             	  4.281e-001 	
         6.721	  5.910e-003 	             	
         6.778	             	  4.282e-001 	
         6.785	  5.970e-003 	             	
         6.842	             	  4.282e-001 	
         6.881	  5.940e-003 	             	
         6.906	             	  4.282e-001 	
         6.945	  5.920e-003 	             	
         6.970	             	  4.282e-001 	
         7.009	  5.880e-003 	             	
         7.034	             	  4.281e-001 	
         7.073	  5.910e-003 	             	
         7.098	             	  4.281e-001 	
         7.137	  5.890e-003 	             	
         7.162	             	  4.280e-001 	
         7.201	  5.880e-003 	             	
         7.226	             	  4.280e-001 	
         7.265	  5.880e-003 	             	
         7.290	             	  4.280e-001 	
         7.329	  5.840e-003 	             	
         7.354	             	  4.280e-001 	
         7.393	  5.840e-003 	             	
         7.418	             	  4.281e-001 	
         7.457	  5.860e-003 	             	
         7.482	             	  4.281e-001 	
         7.521	  5.850e-003 	             	
         7.578	             	  4.280e-001 	
         7.585	  5.860e-003 	             	
         7.642	             	  4.279e-001 	
         7.681	  5.860e-003 	             	
         7.706	             	  4.279e-001 	
         7.745	  5.830e-003 	             	
         7.770	             	  4.280e-001 	
         7.809	  5.840e-003 	             	
         7.834	             	  4.280e-001 	
         7.873	  5.850e-003 	             	
         7.898	             	  4.280e-001 	
         7.937	  5.860e-003 	             	
         7.962	             	  4.280e-001 	
         8.001	  5.910e-003 	             	
         8.026	             	  4.279e-001 	
         8.065	  5.910e-003 	             	
         8.090	             	  4.279e-001 	
         8.129	  5.930e-003 	             	
         8.154	             	  4.279e-001 	
         8.193	  5.880e-003 	             	
         8.218	             	  4.280e-001 	
         8.257	  5.930e-003 	             	
         8.282	             	  4.279e-001 	
         8.321	  5.920e-003 	             	
         8.346	             	  4.279e-001 	
         8.385	  5.930e-003 	             	
         8.442	             	  4.279e-001 	
         8.481	  5.910e-003 	             	
         8.506	             	  4.278e-001 	
         8.545	  5.870e-003 	             	
         8.570	             	  4.278e-001 	
         8.609	  5.900e-003 	             	
         8.634	             	  4.278e-001 	
         8.673	  6.000e-003 	             	
         8.698	             	  4.278e-001 	
         8.737	  5.940e-003 	             	
         8.762	             	  4.278e-001 	
         8.801	  5.930e-003 	             	
         8.826	             	  4.279e-001 	
         8.865	  5.950e-003 	             	
         8.890	             	  4.279e-001 	
         8.929	  5.950e-003 	             	
         8.954	             	  4.280e-001 	
         8.993	  5.920e-003 	             	
         9.018	             	  4.280e-001 	
         9.057	  5.900e-003 	             	
         9.082	             	  4.280e-001 	
         9.121	  5.910e-003 	             	
         9.146	             	  4.280e-001 	
         9.185	  5.890e-003 	             	
         9.242	             	  4.280e-001 	
         9.281	  5.870e-003 	             	
         9.306	             	  4.279e-001 	
         9.345	  5.880e-003 	             	
         9.370	             	  4.279e-001 	
         9.409	  5.940e-003 	             	
         9.434	             	  4.278e-001 	
         9.473	  5.940e-003 	             	
         9.498	             	  4.278e-001 	
