;PC Software:StarLab Version 2.10 Build 25
;Logged:20/09/2022 at 16:14:46
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:AUTO
;--------------------


;First Pulse Arrived : 20/09/2022 at 16:14:47.064000
  Timestamp   	  Channel A  	  Channel B  	
         0.000	  1.587e-002 	             	
         0.003	             	  4.650e-001 	
         0.064	  1.592e-002 	             	
         0.067	             	  4.650e-001 	
         0.128	  1.592e-002 	             	
         0.131	             	  4.650e-001 	
         0.192	  1.592e-002 	             	
         0.195	             	  4.650e-001 	
         0.256	  1.597e-002 	             	
         0.259	             	  4.650e-001 	
         0.320	  1.593e-002 	             	
         0.323	             	  4.650e-001 	
         0.384	  1.595e-002 	             	
         0.387	             	  4.651e-001 	
         0.448	  1.589e-002 	             	
         0.483	             	  4.652e-001 	
         0.512	  1.594e-002 	             	
         0.547	             	  4.653e-001 	
         0.576	  1.593e-002 	             	
         0.611	             	  4.652e-001 	
         0.640	  1.596e-002 	             	
         0.675	             	  4.652e-001 	
         0.704	  1.592e-002 	             	
         0.739	             	  4.651e-001 	
         0.800	  1.595e-002 	             	
         0.803	             	  4.651e-001 	
         0.864	  1.597e-002 	             	
         0.867	             	  4.651e-001 	
         0.928	  1.593e-002 	             	
         0.931	             	  4.651e-001 	
         0.992	  1.602e-002 	             	
         0.995	             	  4.651e-001 	
         1.056	  1.605e-002 	             	
         1.059	             	  4.652e-001 	
         1.120	  1.589e-002 	             	
         1.123	             	  4.652e-001 	
         1.184	  1.595e-002 	             	
         1.187	             	  4.653e-001 	
         1.248	  1.597e-002 	             	
         1.283	             	  4.654e-001 	
         1.312	  1.596e-002 	             	
         1.347	             	  4.655e-001 	
         1.376	  1.601e-002 	             	
         1.411	             	  4.655e-001 	
         1.440	  1.600e-002 	             	
         1.475	             	  4.654e-001 	
         1.504	  1.608e-002 	             	
         1.539	             	  4.653e-001 	
         1.600	  1.606e-002 	             	
         1.603	             	  4.653e-001 	
         1.664	  1.610e-002 	             	
         1.667	             	  4.653e-001 	
         1.728	  1.613e-002 	             	
         1.731	             	  4.654e-001 	
         1.792	  1.611e-002 	             	
         1.795	             	  4.654e-001 	
         1.856	  1.607e-002 	             	
         1.859	             	  4.654e-001 	
         1.920	  1.611e-002 	             	
         1.923	             	  4.654e-001 	
         1.984	  1.613e-002 	             	
         1.987	             	  4.654e-001 	
         2.048	  1.604e-002 	             	
         2.083	             	  4.653e-001 	
         2.112	  1.606e-002 	             	
         2.147	             	  4.653e-001 	
         2.176	  1.618e-002 	             	
         2.211	             	  4.653e-001 	
         2.240	  1.620e-002 	             	
         2.275	             	  4.653e-001 	
         2.304	  1.619e-002 	             	
         2.339	             	  4.653e-001 	
         2.400	  1.626e-002 	             	
         2.403	             	  4.653e-001 	
         2.464	  1.637e-002 	             	
         2.467	             	  4.653e-001 	
         2.528	  1.631e-002 	             	
         2.531	             	  4.652e-001 	
         2.592	  1.631e-002 	             	
         2.595	             	  4.653e-001 	
         2.656	  1.631e-002 	             	
         2.659	             	  4.653e-001 	
         2.720	  1.631e-002 	             	
         2.723	             	  4.653e-001 	
         2.784	  1.621e-002 	             	
         2.787	             	  4.654e-001 	
         2.848	  1.622e-002 	             	
         2.883	             	  4.654e-001 	
         2.912	  1.631e-002 	             	
         2.947	             	  4.655e-001 	
         2.976	  1.616e-002 	             	
         3.011	             	  4.655e-001 	
         3.040	  1.622e-002 	             	
         3.075	             	  4.655e-001 	
         3.104	  1.628e-002 	             	
         3.139	             	  4.654e-001 	
         3.200	  1.632e-002 	             	
         3.203	             	  4.654e-001 	
         3.264	  1.624e-002 	             	
         3.267	             	  4.654e-001 	
         3.328	  1.633e-002 	             	
         3.331	             	  4.653e-001 	
         3.392	  1.624e-002 	             	
         3.395	             	  4.653e-001 	
         3.456	  1.628e-002 	             	
         3.459	             	  4.653e-001 	
         3.520	  1.630e-002 	             	
         3.523	             	  4.652e-001 	
         3.584	  1.619e-002 	             	
         3.587	             	  4.652e-001 	
         3.648	  1.620e-002 	             	
         3.683	             	  4.652e-001 	
         3.712	  1.624e-002 	             	
         3.747	             	  4.652e-001 	
         3.776	  1.622e-002 	             	
         3.811	             	  4.652e-001 	
         3.840	  1.625e-002 	             	
         3.875	             	  4.652e-001 	
         3.904	  1.630e-002 	             	
         3.939	             	  4.652e-001 	
         4.000	  1.627e-002 	             	
         4.003	             	  4.652e-001 	
         4.064	  1.633e-002 	             	
         4.067	             	  4.652e-001 	
         4.128	  1.629e-002 	             	
         4.131	             	  4.652e-001 	
         4.192	  1.616e-002 	             	
         4.195	             	  4.653e-001 	
         4.256	  1.622e-002 	             	
         4.259	             	  4.654e-001 	
         4.320	  1.623e-002 	             	
         4.323	             	  4.654e-001 	
         4.384	  1.621e-002 	             	
         4.387	             	  4.654e-001 	
         4.448	  1.619e-002 	             	
         4.483	             	  4.654e-001 	
         4.512	  1.617e-002 	             	
         4.547	             	  4.653e-001 	
         4.576	  1.617e-002 	             	
         4.611	             	  4.653e-001 	
         4.640	  1.618e-002 	             	
         4.675	             	  4.654e-001 	
         4.704	  1.618e-002 	             	
         4.739	             	  4.654e-001 	
         4.800	  1.622e-002 	             	
         4.803	             	  4.655e-001 	
         4.864	  1.619e-002 	             	
         4.867	             	  4.654e-001 	
         4.928	  1.623e-002 	             	
         4.931	             	  4.654e-001 	
         4.992	  1.613e-002 	             	
         4.995	             	  4.654e-001 	
         5.056	  1.612e-002 	             	
         5.059	             	  4.654e-001 	
         5.120	  1.625e-002 	             	
         5.123	             	  4.653e-001 	
         5.184	  1.617e-002 	             	
         5.187	             	  4.653e-001 	
         5.248	  1.610e-002 	             	
         5.283	             	  4.653e-001 	
         5.312	  1.620e-002 	             	
         5.347	             	  4.653e-001 	
         5.376	  1.611e-002 	             	
         5.411	             	  4.653e-001 	
         5.440	  1.607e-002 	             	
         5.475	             	  4.652e-001 	
         5.504	  1.613e-002 	             	
         5.539	             	  4.652e-001 	
         5.600	  1.608e-002 	             	
         5.603	             	  4.652e-001 	
         5.664	  1.613e-002 	             	
         5.667	             	  4.653e-001 	
         5.728	  1.616e-002 	             	
         5.731	             	  4.653e-001 	
         5.792	  1.610e-002 	             	
         5.795	             	  4.654e-001 	
         5.856	  1.606e-002 	             	
         5.859	             	  4.654e-001 	
         5.920	  1.594e-002 	             	
         5.923	             	  4.655e-001 	
         5.984	  1.598e-002 	             	
         5.987	             	  4.656e-001 	
         6.048	  1.596e-002 	             	
         6.083	             	  4.656e-001 	
         6.112	  1.602e-002 	             	
         6.147	             	  4.656e-001 	
         6.176	  1.599e-002 	             	
         6.211	             	  4.655e-001 	
         6.240	  1.592e-002 	             	
         6.275	             	  4.655e-001 	
         6.304	  1.593e-002 	             	
         6.339	             	  4.655e-001 	
         6.400	  1.600e-002 	             	
         6.403	             	  4.655e-001 	
         6.464	  1.607e-002 	             	
         6.467	             	  4.655e-001 	
         6.528	  1.606e-002 	             	
         6.531	             	  4.655e-001 	
         6.592	  1.588e-002 	             	
         6.595	             	  4.655e-001 	
         6.656	  1.588e-002 	             	
         6.659	             	  4.654e-001 	
         6.720	  1.590e-002 	             	
         6.723	             	  4.653e-001 	
         6.784	  1.588e-002 	             	
         6.787	             	  4.653e-001 	
         6.848	  1.588e-002 	             	
         6.883	             	  4.652e-001 	
         6.912	  1.594e-002 	             	
         6.947	             	  4.652e-001 	
         6.976	  1.591e-002 	             	
         7.011	             	  4.652e-001 	
         7.040	  1.586e-002 	             	
         7.075	             	  4.653e-001 	
         7.104	  1.584e-002 	             	
         7.139	             	  4.653e-001 	
         7.200	  1.591e-002 	             	
         7.203	             	  4.654e-001 	
         7.264	  1.586e-002 	             	
         7.267	             	  4.654e-001 	
         7.328	  1.586e-002 	             	
         7.331	             	  4.654e-001 	
         7.392	  1.584e-002 	             	
         7.395	             	  4.653e-001 	
         7.456	  1.589e-002 	             	
         7.459	             	  4.653e-001 	
         7.520	  1.594e-002 	             	
         7.523	             	  4.653e-001 	
         7.584	  1.585e-002 	             	
         7.587	             	  4.653e-001 	
         7.648	  1.586e-002 	             	
         7.683	             	  4.653e-001 	
         7.712	  1.582e-002 	             	
         7.747	             	  4.654e-001 	
         7.776	  1.586e-002 	             	
         7.811	             	  4.653e-001 	
         7.840	  1.579e-002 	             	
         7.875	             	  4.653e-001 	
         7.904	  1.585e-002 	             	
         7.939	             	  4.653e-001 	
         8.000	  1.585e-002 	             	
         8.003	             	  4.654e-001 	
         8.064	  1.585e-002 	             	
         8.067	             	  4.654e-001 	
         8.128	  1.584e-002 	             	
         8.131	             	  4.654e-001 	
         8.192	  1.584e-002 	             	
         8.195	             	  4.654e-001 	
         8.256	  1.577e-002 	             	
         8.259	             	  4.655e-001 	
         8.320	  1.580e-002 	             	
         8.323	             	  4.655e-001 	
         8.384	  1.583e-002 	             	
         8.387	             	  4.654e-001 	
         8.448	  1.582e-002 	             	
         8.483	             	  4.654e-001 	
