;PC Software:StarLab Version 2.10 Build 25
;Logged:15/09/2022 at 17:39:42
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:AUTO
;--------------------


;First Pulse Arrived : 15/09/2022 at 17:39:43.177000
  Timestamp   	  Channel A  	  Channel B  	
         0.000	             	  3.883e-001 	
         0.001	  1.900e-003 	             	
         0.064	             	  3.882e-001 	
         0.065	  1.930e-003 	             	
         0.128	             	  3.882e-001 	
         0.129	  1.890e-003 	             	
         0.192	             	  3.881e-001 	
         0.193	  1.950e-003 	             	
         0.256	             	  3.881e-001 	
         0.257	  2.000e-003 	             	
         0.321	  1.980e-003 	             	
         0.352	             	  3.881e-001 	
         0.416	             	  3.882e-001 	
         0.417	  2.030e-003 	             	
         0.480	             	  3.884e-001 	
         0.481	  2.000e-003 	             	
         0.544	             	  3.886e-001 	
         0.545	  1.990e-003 	             	
         0.608	             	  3.888e-001 	
         0.609	  1.980e-003 	             	
         0.672	             	  3.889e-001 	
         0.673	  1.980e-003 	             	
         0.736	             	  3.890e-001 	
         0.737	  1.980e-003 	             	
         0.801	  1.990e-003 	  3.890e-001 	
         0.864	             	  3.890e-001 	
         0.865	  2.000e-003 	             	
         0.928	             	  3.889e-001 	
         0.929	  1.990e-003 	             	
         0.992	             	  3.889e-001 	
         0.993	  2.010e-003 	             	
         1.056	             	  3.888e-001 	
         1.057	  1.990e-003 	             	
         1.121	  1.980e-003 	             	
         1.152	             	  3.887e-001 	
         1.185	  1.980e-003 	             	
         1.216	             	  3.886e-001 	
         1.280	             	  3.886e-001 	
         1.281	  1.990e-003 	             	
         1.344	             	  3.886e-001 	
         1.345	  2.020e-003 	             	
         1.408	             	  3.886e-001 	
         1.409	  2.010e-003 	             	
         1.472	             	  3.886e-001 	
         1.473	  1.990e-003 	             	
         1.536	             	  3.885e-001 	
         1.537	  1.980e-003 	             	
         1.600	             	  3.885e-001 	
         1.601	  1.960e-003 	             	
         1.664	             	  3.885e-001 	
         1.665	  1.980e-003 	             	
         1.728	             	  3.885e-001 	
         1.729	  1.980e-003 	             	
         1.792	             	  3.884e-001 	
         1.793	  2.000e-003 	             	
         1.856	             	  3.884e-001 	
         1.857	  1.980e-003 	             	
         1.921	  1.980e-003 	             	
         1.952	             	  3.884e-001 	
         1.985	  2.000e-003 	             	
         2.016	             	  3.884e-001 	
         2.080	             	  3.884e-001 	
         2.081	  2.010e-003 	             	
         2.144	             	  3.885e-001 	
         2.145	  2.000e-003 	             	
         2.208	             	  3.886e-001 	
         2.209	  2.000e-003 	             	
         2.272	             	  3.887e-001 	
         2.273	  2.000e-003 	             	
         2.336	             	  3.886e-001 	
         2.337	  2.040e-003 	             	
         2.400	             	  3.886e-001 	
         2.401	  1.990e-003 	             	
         2.464	             	  3.887e-001 	
         2.465	  2.010e-003 	             	
         2.528	             	  3.887e-001 	
         2.529	  2.020e-003 	             	
         2.592	             	  3.887e-001 	
         2.593	  2.000e-003 	             	
         2.656	             	  3.887e-001 	
         2.657	  1.990e-003 	             	
         2.721	  1.980e-003 	             	
         2.752	             	  3.888e-001 	
         2.785	  1.990e-003 	             	
         2.816	             	  3.888e-001 	
         2.880	             	  3.888e-001 	
         2.881	  2.010e-003 	             	
         2.944	             	  3.888e-001 	
         2.945	  2.000e-003 	             	
         3.008	             	  3.888e-001 	
         3.009	  2.000e-003 	             	
         3.072	             	  3.888e-001 	
         3.073	  2.010e-003 	             	
         3.136	             	  3.888e-001 	
         3.137	  2.000e-003 	             	
         3.200	             	  3.887e-001 	
         3.201	  2.010e-003 	             	
         3.264	             	  3.887e-001 	
         3.265	  2.010e-003 	             	
         3.328	             	  3.886e-001 	
         3.329	  2.010e-003 	             	
         3.392	             	  3.886e-001 	
         3.393	  1.980e-003 	             	
         3.456	             	  3.886e-001 	
         3.457	  1.980e-003 	             	
         3.521	  1.980e-003 	             	
         3.552	             	  3.886e-001 	
         3.585	  1.980e-003 	             	
         3.616	             	  3.885e-001 	
         3.680	             	  3.885e-001 	
         3.681	  1.970e-003 	             	
         3.744	             	  3.885e-001 	
         3.745	  1.970e-003 	             	
         3.808	             	  3.884e-001 	
         3.809	  1.970e-003 	             	
         3.872	             	  3.884e-001 	
         3.873	  1.960e-003 	             	
         3.936	             	  3.883e-001 	
         3.937	  1.950e-003 	             	
         4.000	             	  3.883e-001 	
         4.001	  1.980e-003 	             	
         4.064	             	  3.884e-001 	
         4.065	  1.990e-003 	             	
         4.128	             	  3.885e-001 	
         4.129	  1.990e-003 	             	
         4.192	             	  3.885e-001 	
         4.193	  1.990e-003 	             	
         4.256	             	  3.886e-001 	
         4.257	  1.960e-003 	             	
         4.321	  2.000e-003 	             	
         4.352	             	  3.886e-001 	
         4.385	  2.000e-003 	             	
         4.416	             	  3.887e-001 	
         4.480	             	  3.887e-001 	
         4.481	  1.990e-003 	             	
         4.544	             	  3.888e-001 	
         4.545	  1.990e-003 	             	
         4.608	             	  3.888e-001 	
         4.609	  2.000e-003 	             	
         4.672	             	  3.888e-001 	
         4.673	  1.980e-003 	             	
         4.736	             	  3.888e-001 	
         4.737	  1.980e-003 	             	
         4.800	             	  3.887e-001 	
         4.801	  1.980e-003 	             	
         4.864	             	  3.886e-001 	
         4.865	  1.940e-003 	             	
         4.928	             	  3.886e-001 	
         4.929	  1.960e-003 	             	
         4.992	             	  3.886e-001 	
         4.993	  1.950e-003 	             	
         5.056	             	  3.886e-001 	
         5.057	  1.990e-003 	             	
         5.121	  1.990e-003 	             	
         5.152	             	  3.886e-001 	
         5.185	  2.030e-003 	             	
         5.216	             	  3.885e-001 	
         5.280	             	  3.886e-001 	
         5.281	  1.980e-003 	             	
         5.344	             	  3.886e-001 	
         5.345	  2.030e-003 	             	
         5.408	             	  3.886e-001 	
         5.409	  1.980e-003 	             	
         5.472	             	  3.886e-001 	
         5.473	  2.000e-003 	             	
         5.536	             	  3.885e-001 	
         5.537	  2.110e-003 	             	
         5.600	             	  3.885e-001 	
         5.601	  1.980e-003 	             	
         5.664	             	  3.884e-001 	
         5.665	  1.980e-003 	             	
         5.728	             	  3.885e-001 	
         5.729	  2.010e-003 	             	
         5.792	             	  3.885e-001 	
         5.793	  2.010e-003 	             	
         5.856	             	  3.885e-001 	
         5.857	  2.020e-003 	             	
         5.921	  2.030e-003 	             	
         5.952	             	  3.886e-001 	
         5.985	  2.040e-003 	             	
         6.016	             	  3.887e-001 	
         6.080	             	  3.887e-001 	
         6.081	  2.010e-003 	             	
         6.144	             	  3.887e-001 	
         6.145	  2.010e-003 	             	
         6.208	             	  3.887e-001 	
         6.209	  1.910e-003 	             	
         6.272	             	  3.887e-001 	
         6.273	  2.000e-003 	             	
         6.336	             	  3.886e-001 	
         6.337	  1.980e-003 	             	
         6.400	             	  3.886e-001 	
         6.401	  2.000e-003 	             	
         6.464	             	  3.886e-001 	
         6.465	  1.990e-003 	             	
         6.528	             	  3.887e-001 	
         6.529	  1.950e-003 	             	
         6.592	             	  3.887e-001 	
         6.593	  1.980e-003 	             	
         6.656	             	  3.887e-001 	
         6.657	  2.060e-003 	             	
         6.721	  2.060e-003 	             	
         6.752	             	  3.887e-001 	
         6.785	  2.020e-003 	             	
         6.816	             	  3.887e-001 	
         6.880	             	  3.888e-001 	
         6.881	  2.050e-003 	             	
         6.944	             	  3.890e-001 	
         6.945	  2.040e-003 	             	
         7.008	             	  3.890e-001 	
         7.009	  1.970e-003 	             	
         7.072	             	  3.891e-001 	
         7.073	  2.010e-003 	             	
         7.136	             	  3.890e-001 	
         7.137	  2.030e-003 	             	
         7.200	             	  3.890e-001 	
         7.201	  2.060e-003 	             	
         7.264	             	  3.889e-001 	
         7.265	  2.040e-003 	             	
         7.328	             	  3.889e-001 	
         7.329	  2.000e-003 	             	
         7.392	             	  3.889e-001 	
         7.393	  2.020e-003 	             	
         7.456	             	  3.890e-001 	
         7.457	  2.000e-003 	             	
         7.521	  1.980e-003 	             	
         7.552	             	  3.890e-001 	
         7.585	  1.990e-003 	             	
         7.616	             	  3.889e-001 	
         7.680	             	  3.889e-001 	
         7.681	  2.020e-003 	             	
         7.744	             	  3.890e-001 	
         7.745	  2.040e-003 	             	
         7.808	             	  3.890e-001 	
         7.809	  2.010e-003 	             	
         7.872	             	  3.890e-001 	
         7.873	  2.020e-003 	             	
         7.936	             	  3.891e-001 	
         7.937	  2.010e-003 	             	
         8.000	             	  3.892e-001 	
         8.001	  2.070e-003 	             	
         8.064	             	  3.892e-001 	
         8.065	  2.060e-003 	             	
         8.128	             	  3.893e-001 	
         8.129	  2.040e-003 	             	
         8.192	             	  3.893e-001 	
         8.193	  2.020e-003 	             	
         8.256	             	  3.893e-001 	
         8.257	  2.020e-003 	             	
         8.321	  1.990e-003 	             	
         8.352	             	  3.893e-001 	
         8.385	  1.990e-003 	             	
         8.416	             	  3.892e-001 	
         8.480	             	  3.892e-001 	
         8.481	  2.030e-003 	             	
         8.544	             	  3.892e-001 	
         8.545	  2.050e-003 	             	
         8.608	             	  3.893e-001 	
         8.609	  2.060e-003 	             	
         8.672	             	  3.893e-001 	
         8.673	  1.980e-003 	             	
         8.736	             	  3.893e-001 	
         8.737	  2.050e-003 	             	
         8.800	             	  3.893e-001 	
         8.801	  1.960e-003 	             	
         8.864	             	  3.893e-001 	
         8.865	  2.000e-003 	             	
         8.928	             	  3.893e-001 	
         8.929	  1.980e-003 	             	
         8.992	             	  3.894e-001 	
         8.993	  2.030e-003 	             	
         9.056	             	  3.894e-001 	
         9.057	  2.050e-003 	             	
         9.121	  1.970e-003 	             	
         9.152	             	  3.895e-001 	
         9.185	  2.040e-003 	             	
         9.216	             	  3.896e-001 	
         9.279	             	  3.896e-001 	
         9.280	  2.030e-003 	             	
         9.344	             	  3.896e-001 	
         9.345	  2.040e-003 	             	
         9.408	             	  3.896e-001 	
         9.409	  2.000e-003 	             	
         9.472	             	  3.897e-001 	
         9.473	  2.020e-003 	             	
         9.536	  2.040e-003 	  3.897e-001 	
         9.600	  2.070e-003 	  3.898e-001 	
         9.664	  2.060e-003 	  3.898e-001 	
         9.728	  2.020e-003 	  3.899e-001 	
         9.792	             	  3.899e-001 	
         9.793	  1.950e-003 	             	
