;PC Software:StarLab Version 2.10 Build 25
;Logged:22/09/2022 at 16:09:09
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:AUTO
;--------------------


;First Pulse Arrived : 22/09/2022 at 16:09:09.473000
  Timestamp   	  Channel A  	  Channel B  	
         0.000	             	  4.396e-001 	
         0.008	  1.263e-002 	             	
         0.064	             	  4.396e-001 	
         0.072	  1.261e-002 	             	
         0.128	             	  4.395e-001 	
         0.136	  1.256e-002 	             	
         0.192	             	  4.395e-001 	
         0.200	  1.257e-002 	             	
         0.256	             	  4.395e-001 	
         0.264	  1.264e-002 	             	
         0.320	             	  4.394e-001 	
         0.328	  1.270e-002 	             	
         0.384	             	  4.394e-001 	
         0.392	  1.260e-002 	             	
         0.456	  1.268e-002 	             	
         0.480	             	  4.395e-001 	
         0.520	  1.259e-002 	             	
         0.544	             	  4.396e-001 	
         0.584	  1.258e-002 	             	
         0.608	             	  4.396e-001 	
         0.648	  1.257e-002 	             	
         0.672	             	  4.396e-001 	
         0.736	             	  4.396e-001 	
         0.744	  1.260e-002 	             	
         0.801	             	  4.395e-001 	
         0.809	  1.264e-002 	             	
         0.865	             	  4.395e-001 	
         0.873	  1.269e-002 	             	
         0.929	             	  4.396e-001 	
         0.937	  1.273e-002 	             	
         0.993	             	  4.396e-001 	
         1.001	  1.269e-002 	             	
         1.057	             	  4.397e-001 	
         1.065	  1.264e-002 	             	
         1.121	             	  4.398e-001 	
         1.129	  1.273e-002 	             	
         1.185	             	  4.399e-001 	
         1.193	  1.277e-002 	             	
         1.257	  1.269e-002 	             	
         1.281	             	  4.399e-001 	
         1.321	  1.275e-002 	             	
         1.345	             	  4.399e-001 	
         1.385	  1.279e-002 	             	
         1.409	             	  4.400e-001 	
         1.449	  1.282e-002 	             	
         1.473	             	  4.400e-001 	
