;PC Software:StarLab Version 2.10 Build 25
;Logged:20/09/2022 at 16:51:58
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:AUTO
;--------------------


;First Pulse Arrived : 20/09/2022 at 16:51:59.065000
  Timestamp   	  Channel A  	  Channel B  	
         0.000	  6.640e-003 	             	
         0.003	             	  4.600e-001 	
         0.064	  6.660e-003 	             	
         0.067	             	  4.600e-001 	
         0.128	  6.680e-003 	             	
         0.131	             	  4.601e-001 	
         0.192	  6.660e-003 	             	
         0.195	             	  4.601e-001 	
         0.256	  6.670e-003 	             	
         0.259	             	  4.601e-001 	
         0.323	             	  4.601e-001 	
         0.352	  6.680e-003 	             	
         0.416	  6.650e-003 	             	
         0.419	             	  4.602e-001 	
         0.480	  6.670e-003 	             	
         0.483	             	  4.601e-001 	
         0.544	  6.660e-003 	             	
         0.547	             	  4.601e-001 	
         0.608	  6.670e-003 	             	
         0.611	             	  4.601e-001 	
         0.672	  6.680e-003 	             	
         0.675	             	  4.600e-001 	
         0.736	  6.680e-003 	             	
         0.739	             	  4.600e-001 	
         0.800	  6.690e-003 	             	
         0.803	             	  4.600e-001 	
         0.864	  6.700e-003 	             	
         0.867	             	  4.600e-001 	
         0.928	  6.660e-003 	             	
         0.931	             	  4.600e-001 	
         0.992	  6.690e-003 	             	
         0.995	             	  4.601e-001 	
         1.056	  6.670e-003 	             	
         1.059	             	  4.602e-001 	
         1.123	             	  4.602e-001 	
         1.152	  6.680e-003 	             	
         1.216	  6.670e-003 	             	
         1.219	             	  4.602e-001 	
         1.280	  6.690e-003 	             	
         1.283	             	  4.602e-001 	
         1.344	  6.700e-003 	             	
         1.347	             	  4.601e-001 	
         1.408	  6.710e-003 	             	
         1.411	             	  4.600e-001 	
         1.472	  6.700e-003 	             	
         1.475	             	  4.600e-001 	
         1.536	  6.670e-003 	             	
         1.539	             	  4.600e-001 	
         1.600	  6.810e-003 	             	
         1.603	             	  4.600e-001 	
         1.664	  6.970e-003 	             	
         1.667	             	  4.601e-001 	
         1.728	  7.060e-003 	             	
         1.731	             	  4.601e-001 	
         1.792	  7.010e-003 	             	
         1.795	             	  4.602e-001 	
         1.856	  6.910e-003 	             	
         1.859	             	  4.603e-001 	
         1.923	             	  4.603e-001 	
         1.952	  6.730e-003 	             	
         2.016	  6.510e-003 	             	
         2.019	             	  4.604e-001 	
         2.080	  6.240e-003 	             	
         2.083	             	  4.604e-001 	
         2.144	  6.090e-003 	             	
         2.147	             	  4.605e-001 	
         2.208	  6.000e-003 	             	
         2.211	             	  4.605e-001 	
         2.272	  6.080e-003 	             	
         2.275	             	  4.605e-001 	
         2.336	  6.130e-003 	             	
         2.339	             	  4.604e-001 	
         2.400	  6.130e-003 	             	
         2.403	             	  4.603e-001 	
         2.464	  6.170e-003 	             	
         2.467	             	  4.603e-001 	
         2.528	  6.140e-003 	             	
         2.531	             	  4.603e-001 	
         2.592	  6.230e-003 	             	
         2.595	             	  4.602e-001 	
         2.656	  6.350e-003 	             	
         2.659	             	  4.601e-001 	
         2.723	             	  4.601e-001 	
         2.752	  6.420e-003 	             	
         2.816	  6.440e-003 	             	
         2.819	             	  4.602e-001 	
         2.880	  6.490e-003 	             	
         2.883	             	  4.602e-001 	
         2.944	  6.470e-003 	             	
         2.947	             	  4.601e-001 	
         3.008	  6.520e-003 	             	
         3.011	             	  4.601e-001 	
         3.072	  6.580e-003 	             	
         3.075	             	  4.600e-001 	
         3.136	  6.660e-003 	             	
         3.139	             	  4.600e-001 	
         3.200	  6.740e-003 	             	
         3.203	             	  4.600e-001 	
         3.264	  6.700e-003 	             	
         3.267	             	  4.601e-001 	
         3.329	  6.840e-003 	             	
         3.332	             	  4.601e-001 	
         3.393	  6.810e-003 	             	
         3.396	             	  4.601e-001 	
         3.457	  6.830e-003 	             	
         3.460	             	  4.602e-001 	
         3.521	  6.890e-003 	             	
         3.524	             	  4.602e-001 	
         3.588	             	  4.602e-001 	
         3.617	  6.950e-003 	             	
         3.681	  6.930e-003 	             	
         3.684	             	  4.602e-001 	
         3.745	  7.000e-003 	             	
         3.748	             	  4.601e-001 	
         3.809	  6.990e-003 	             	
         3.812	             	  4.600e-001 	
         3.873	  7.080e-003 	             	
         3.876	             	  4.600e-001 	
         3.937	  7.160e-003 	             	
         3.940	             	  4.600e-001 	
         4.001	  7.220e-003 	             	
         4.004	             	  4.600e-001 	
         4.065	  7.230e-003 	             	
         4.068	             	  4.600e-001 	
         4.129	  7.280e-003 	             	
         4.132	             	  4.600e-001 	
         4.193	  7.300e-003 	             	
         4.196	             	  4.600e-001 	
         4.257	  7.420e-003 	             	
