;PC Software:StarLab Version 2.10 Build 25
;Logged:20/09/2022 at 17:14:11
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Nova II Photodiode PD300-3W-v1 (s/n:763106)  NN2.52 (s/n:767396)
;Channel B:Vega Thermopile 10A-V1.1 (s/n:693380)  VG2.44 (s/n:858327)

;Channel A:Details
;Name:PD300-3W-v1
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:1064
;Settings:Range:AUTO
;Settings:Filter:IN

;Channel B:Details
;Name:10A-V1.1
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:.8-6
;Settings:Range:AUTO
;--------------------


;First Pulse Arrived : 20/09/2022 at 17:14:11.452000
  Timestamp   	  Channel A  	  Channel B  	
        12.543	             	  3.525e-001 	
        12.604	  1.083e-002 	             	
        12.607	             	  3.526e-001 	
        12.668	  1.082e-002 	             	
        12.671	             	  3.527e-001 	
        12.732	  1.083e-002 	             	
        12.735	             	  3.528e-001 	
        12.796	  1.082e-002 	             	
        12.799	             	  3.529e-001 	
        12.863	             	  3.530e-001 	
        12.892	  1.081e-002 	             	
        12.927	             	  3.530e-001 	
        12.956	  1.077e-002 	             	
        12.991	             	  3.530e-001 	
        13.020	  1.080e-002 	             	
        13.055	             	  3.530e-001 	
        13.084	  1.080e-002 	             	
        13.119	             	  3.530e-001 	
        13.148	  1.076e-002 	             	
        13.212	  1.078e-002 	             	
        13.215	             	  3.530e-001 	
        13.276	  1.079e-002 	             	
        13.279	             	  3.530e-001 	
        13.340	  1.078e-002 	             	
        13.343	             	  3.530e-001 	
        13.404	  1.075e-002 	             	
        13.407	             	  3.530e-001 	
        13.468	  1.076e-002 	             	
        13.471	             	  3.530e-001 	
        13.532	  1.075e-002 	             	
        13.535	             	  3.530e-001 	
        13.596	  1.072e-002 	             	
        13.599	             	  3.530e-001 	
        13.663	             	  3.530e-001 	
        13.692	  1.079e-002 	             	
        13.727	             	  3.529e-001 	
        13.756	  1.067e-002 	             	
        13.791	             	  3.529e-001 	
        13.820	  1.072e-002 	             	
        13.855	             	  3.528e-001 	
        13.884	  1.074e-002 	             	
        13.919	             	  3.528e-001 	
        13.948	  1.079e-002 	             	
        14.012	  1.077e-002 	             	
        14.015	             	  3.528e-001 	
        14.076	  1.077e-002 	             	
        14.079	             	  3.528e-001 	
        14.140	  1.078e-002 	             	
        14.143	             	  3.529e-001 	
        14.204	  1.076e-002 	             	
        14.207	             	  3.529e-001 	
        14.268	  1.076e-002 	             	
        14.271	             	  3.530e-001 	
        14.332	  1.079e-002 	             	
        14.335	             	  3.530e-001 	
        14.396	  1.083e-002 	             	
        14.399	             	  3.530e-001 	
        14.463	             	  3.530e-001 	
        14.492	  1.077e-002 	             	
        14.527	             	  3.530e-001 	
        14.556	  1.079e-002 	             	
        14.591	             	  3.530e-001 	
        14.620	  1.083e-002 	             	
        14.655	             	  3.530e-001 	
        14.684	  1.080e-002 	             	
        14.719	             	  3.530e-001 	
        14.748	  1.074e-002 	             	
        14.812	  1.077e-002 	             	
        14.815	             	  3.530e-001 	
        14.876	  1.078e-002 	             	
        14.879	             	  3.530e-001 	
        14.940	  1.078e-002 	             	
        14.943	             	  3.530e-001 	
        15.004	  1.073e-002 	             	
        15.007	             	  3.530e-001 	
        15.068	  1.073e-002 	             	
        15.071	             	  3.530e-001 	
        15.132	  1.072e-002 	             	
        15.135	             	  3.529e-001 	
        15.196	  1.078e-002 	             	
        15.199	             	  3.528e-001 	
        15.263	             	  3.528e-001 	
        15.292	  1.081e-002 	             	
        15.327	             	  3.528e-001 	
        15.356	  1.080e-002 	             	
        15.391	             	  3.528e-001 	
        15.420	  1.076e-002 	             	
        15.455	             	  3.529e-001 	
        15.484	  1.079e-002 	             	
        15.519	             	  3.530e-001 	
        15.548	  1.079e-002 	             	
        15.612	  1.080e-002 	             	
        15.615	             	  3.531e-001 	
        15.676	  1.081e-002 	             	
        15.679	             	  3.531e-001 	
        15.740	  1.085e-002 	             	
        15.743	             	  3.531e-001 	
        15.804	  1.081e-002 	             	
        15.807	             	  3.531e-001 	
        15.869	  1.077e-002 	             	
        15.872	             	  3.531e-001 	
        15.933	  1.076e-002 	             	
        15.936	             	  3.531e-001 	
        15.997	  1.078e-002 	             	
        16.000	             	  3.531e-001 	
        16.064	             	  3.531e-001 	
        16.093	  1.080e-002 	             	
        16.128	             	  3.531e-001 	
        16.157	  1.078e-002 	             	
        16.192	             	  3.530e-001 	
        16.221	  1.074e-002 	             	
        16.256	             	  3.530e-001 	
        16.285	  1.078e-002 	             	
        16.320	             	  3.529e-001 	
        16.349	  1.077e-002 	             	
        16.413	  1.078e-002 	             	
        16.416	             	  3.529e-001 	
        16.477	  1.073e-002 	             	
        16.480	             	  3.528e-001 	
        16.541	  1.067e-002 	             	
        16.544	             	  3.527e-001 	
        16.605	  1.067e-002 	             	
        16.608	             	  3.527e-001 	
        16.669	  1.070e-002 	             	
        16.672	             	  3.527e-001 	
        16.733	  1.068e-002 	             	
        16.736	             	  3.526e-001 	
        16.797	  1.067e-002 	             	
        16.800	             	  3.524e-001 	
        16.861	  1.072e-002 	             	
        16.864	             	  3.524e-001 	
        16.928	             	  3.523e-001 	
        16.957	  1.075e-002 	             	
        16.992	             	  3.524e-001 	
        17.021	  1.070e-002 	             	
        17.056	             	  3.525e-001 	
        17.085	  1.071e-002 	             	
        17.120	             	  3.526e-001 	
        17.149	  1.071e-002 	             	
        17.213	  1.066e-002 	             	
        17.216	             	  3.527e-001 	
        17.277	  1.068e-002 	             	
        17.280	             	  3.527e-001 	
        17.341	  1.065e-002 	             	
        17.344	             	  3.526e-001 	
        17.405	  1.070e-002 	             	
        17.408	             	  3.526e-001 	
        17.469	  1.069e-002 	             	
        17.472	             	  3.526e-001 	
        17.533	  1.068e-002 	             	
        17.536	             	  3.526e-001 	
        17.597	  1.068e-002 	             	
        17.600	             	  3.526e-001 	
        17.661	  1.068e-002 	             	
        17.664	             	  3.526e-001 	
        17.728	             	  3.527e-001 	
        17.757	  1.076e-002 	             	
        17.792	             	  3.527e-001 	
        17.821	  1.067e-002 	             	
        17.856	             	  3.526e-001 	
        17.885	  1.067e-002 	             	
        17.920	             	  3.526e-001 	
        17.949	  1.066e-002 	             	
        18.013	  1.071e-002 	             	
        18.016	             	  3.525e-001 	
        18.077	  1.065e-002 	             	
        18.080	             	  3.525e-001 	
        18.141	  1.069e-002 	             	
        18.144	             	  3.525e-001 	
        18.205	  1.065e-002 	             	
        18.208	             	  3.525e-001 	
        18.269	  1.067e-002 	             	
        18.272	             	  3.525e-001 	
        18.333	  1.069e-002 	             	
        18.336	             	  3.525e-001 	
        18.397	  1.070e-002 	             	
        18.400	             	  3.525e-001 	
        18.464	             	  3.525e-001 	
        18.493	  1.070e-002 	             	
        18.528	             	  3.525e-001 	
        18.557	  1.072e-002 	             	
        18.592	             	  3.525e-001 	
        18.621	  1.063e-002 	             	
        18.656	             	  3.525e-001 	
        18.685	  1.069e-002 	             	
        18.720	             	  3.525e-001 	
        18.749	  1.072e-002 	             	
        18.813	  1.069e-002 	             	
        18.816	             	  3.525e-001 	
        18.877	  1.072e-002 	             	
        18.880	             	  3.526e-001 	
        18.941	  1.063e-002 	             	
        18.944	             	  3.526e-001 	
        19.005	  1.060e-002 	             	
        19.008	             	  3.526e-001 	
        19.069	  1.062e-002 	             	
        19.072	             	  3.526e-001 	
        19.133	  1.066e-002 	             	
        19.136	             	  3.527e-001 	
        19.197	  1.069e-002 	             	
        19.200	             	  3.527e-001 	
        19.261	  1.070e-002 	             	
        19.264	             	  3.527e-001 	
        19.328	             	  3.527e-001 	
        19.357	  1.064e-002 	             	
        19.392	             	  3.527e-001 	
        19.421	  1.065e-002 	             	
        19.456	             	  3.527e-001 	
        19.485	  1.066e-002 	             	
        19.520	             	  3.527e-001 	
        19.549	  1.064e-002 	             	
        19.613	  1.058e-002 	             	
        19.616	             	  3.527e-001 	
        19.677	  1.058e-002 	             	
        19.680	             	  3.527e-001 	
        19.741	  1.055e-002 	             	
        19.744	             	  3.528e-001 	
        19.805	  1.053e-002 	             	
        19.807	             	  3.528e-001 	
        19.869	  1.051e-002 	             	
        19.872	             	  3.528e-001 	
        19.933	  1.052e-002 	             	
        19.935	             	  3.528e-001 	
        19.997	  1.050e-002 	             	
        20.000	             	  3.528e-001 	
        20.061	  1.055e-002 	             	
        20.064	             	  3.528e-001 	
        20.128	             	  3.528e-001 	
        20.157	  1.055e-002 	             	
        20.192	             	  3.528e-001 	
        20.221	  1.054e-002 	             	
        20.255	             	  3.526e-001 	
        20.285	  1.051e-002 	             	
        20.320	             	  3.525e-001 	
        20.349	  1.052e-002 	             	
        20.413	  1.056e-002 	             	
        20.415	             	  3.525e-001 	
        20.477	  1.053e-002 	             	
        20.480	             	  3.525e-001 	
        20.541	  1.052e-002 	             	
        20.544	             	  3.526e-001 	
        20.605	  1.056e-002 	             	
        20.608	             	  3.526e-001 	
        20.669	  1.051e-002 	             	
        20.672	             	  3.527e-001 	
        20.733	  1.051e-002 	             	
        20.736	             	  3.528e-001 	
        20.797	  1.052e-002 	             	
        20.800	             	  3.528e-001 	
        20.861	  1.056e-002 	             	
        20.864	             	  3.528e-001 	
        20.928	             	  3.527e-001 	
        20.957	  1.055e-002 	             	
        20.992	             	  3.527e-001 	
        21.021	  1.055e-002 	             	
        21.055	             	  3.526e-001 	
        21.085	  1.059e-002 	             	
        21.119	             	  3.526e-001 	
        21.149	  1.054e-002 	             	
        21.213	  1.055e-002 	             	
        21.215	             	  3.526e-001 	
        21.277	  1.054e-002 	             	
        21.279	             	  3.526e-001 	
        21.341	  1.055e-002 	             	
        21.344	             	  3.526e-001 	
        21.405	  1.057e-002 	             	
        21.407	             	  3.525e-001 	
        21.469	  1.054e-002 	             	
        21.472	             	  3.525e-001 	
        21.533	  1.055e-002 	             	
        21.535	             	  3.525e-001 	
        21.597	  1.055e-002 	             	
        21.599	             	  3.525e-001 	
        21.661	  1.058e-002 	             	
        21.663	             	  3.525e-001 	
        21.728	             	  3.525e-001 	
        21.757	  1.052e-002 	             	
        21.791	             	  3.525e-001 	
        21.821	  1.054e-002 	             	
        21.855	             	  3.526e-001 	
        21.885	  1.057e-002 	             	
        21.919	             	  3.526e-001 	
        21.949	  1.054e-002 	             	
        22.013	  1.055e-002 	             	
        22.015	             	  3.525e-001 	
        22.077	  1.051e-002 	             	
        22.080	             	  3.525e-001 	
        22.141	  1.051e-002 	             	
        22.143	             	  3.524e-001 	
        22.205	  1.055e-002 	             	
        22.207	             	  3.524e-001 	
        22.269	  1.055e-002 	             	
        22.271	             	  3.524e-001 	
        22.332	  1.056e-002 	             	
        22.335	             	  3.524e-001 	
        22.397	  1.054e-002 	             	
        22.399	             	  3.524e-001 	
        22.461	  1.052e-002 	             	
        22.463	             	  3.524e-001 	
        22.527	             	  3.523e-001 	
        22.557	  1.054e-002 	             	
        22.591	             	  3.523e-001 	
        22.621	  1.058e-002 	             	
        22.655	             	  3.524e-001 	
        22.685	  1.052e-002 	             	
        22.719	             	  3.525e-001 	
        22.749	  1.053e-002 	             	
        22.812	  1.054e-002 	             	
        22.815	             	  3.525e-001 	
        22.876	  1.057e-002 	             	
        22.879	             	  3.525e-001 	
        22.941	  1.050e-002 	             	
        22.943	             	  3.525e-001 	
        23.004	  1.050e-002 	             	
        23.007	             	  3.526e-001 	
        23.069	  1.053e-002 	             	
        23.071	             	  3.526e-001 	
        23.133	  1.060e-002 	             	
        23.135	             	  3.525e-001 	
        23.196	  1.057e-002 	             	
        23.199	             	  3.525e-001 	
        23.261	  1.056e-002 	             	
